t,10_day_MA
2024-04-11 04:00:00,518.514
2024-04-12 04:00:00,517.292
2024-04-15 04:00:00,515.521
2024-04-16 04:00:00,513.99
2024-04-17 04:00:00,512.104
2024-04-18 04:00:00,510.74899999999997
2024-04-19 04:00:00,508.422
2024-04-22 04:00:00,506.52199999999993
2024-04-23 04:00:00,505.15500000000003
2024-04-24 04:00:00,504.284
2024-04-25 04:00:00,502.83299999999997
2024-04-26 04:00:00,502.57399999999996
2024-04-29 04:00:00,503.13500000000005
2024-04-30 04:00:00,502.98
2024-05-01 04:00:00,502.96000000000004
2024-05-02 04:00:00,503.51099999999997
2024-05-03 04:00:00,505.12399999999997
2024-05-06 04:00:00,506.809
2024-05-07 04:00:00,507.95799999999997
2024-05-08 04:00:00,509.1360000000001
2024-05-09 04:00:00,510.804
2024-05-10 04:00:00,512.062
