timestamp,open,high,low,close,volume
2023-12-11 00:40:00,,,,,0
2023-12-11 00:45:00,,,,,0
2023-12-11 00:50:00,,,,,0
2023-12-11 00:55:00,,,,,0
2023-12-11 01:00:00,,,,,0
2023-12-11 01:05:00,,,,,0
2023-12-11 01:10:00,,,,,0
2023-12-11 01:15:00,,,,,0
2023-12-11 01:20:00,,,,,0
2023-12-11 01:25:00,,,,,0
2023-12-11 01:30:00,,,,,0
2023-12-11 01:35:00,,,,,0
2023-12-11 01:40:00,,,,,0
2023-12-11 01:45:00,,,,,0
2023-12-11 01:50:00,,,,,0
2023-12-11 01:55:00,,,,,0
2023-12-11 02:00:00,,,,,0
2023-12-11 02:05:00,,,,,0
2023-12-11 02:10:00,,,,,0
2023-12-11 02:15:00,,,,,0
2023-12-11 02:20:00,,,,,0
2023-12-11 02:25:00,,,,,0
2023-12-11 02:30:00,,,,,0
2023-12-11 02:35:00,,,,,0
2023-12-11 02:40:00,,,,,0
2023-12-11 02:45:00,,,,,0
2023-12-11 02:50:00,,,,,0
2023-12-11 02:55:00,,,,,0
2023-12-11 03:00:00,,,,,0
2023-12-11 03:05:00,,,,,0
2023-12-11 03:10:00,,,,,0
2023-12-11 03:15:00,,,,,0
2023-12-11 03:20:00,,,,,0
2023-12-11 03:25:00,,,,,0
2023-12-11 03:30:00,,,,,0
2023-12-11 03:35:00,,,,,0
2023-12-11 03:40:00,,,,,0
2023-12-11 03:45:00,,,,,0
2023-12-11 03:50:00,,,,,0
2023-12-11 03:55:00,,,,,0
2023-12-11 04:00:00,195.3,195.3,194.92,195.1,5132
2023-12-11 04:05:00,195.03,195.15,194.98,195.0,4951
2023-12-11 04:10:00,195.0,195.05,194.94,195.01,2641
2023-12-11 04:15:00,195.01,195.03,194.96,194.96,1293
2023-12-11 04:20:00,195.0,195.02,194.93,195.02,7924
2023-12-11 04:25:00,195.02,195.03,194.96,194.97,3045
2023-12-11 04:30:00,194.97,194.98,194.94,194.98,768
2023-12-11 04:35:00,194.97,195.0,194.88,194.88,11220
2023-12-11 04:40:00,194.92,195.0,194.92,194.94,3906
2023-12-11 04:45:00,194.97,194.97,194.82,194.85,4689
2023-12-11 04:50:00,194.87,194.89,194.83,194.85,825
2023-12-11 04:55:00,194.87,194.87,194.76,194.84,1078
2023-12-11 05:00:00,194.76,194.85,194.76,194.78,5358
2023-12-11 05:05:00,194.78,194.85,194.78,194.8,612
2023-12-11 05:10:00,194.82,194.86,194.8,194.83,5763
2023-12-11 05:15:00,194.83,194.88,194.82,194.83,1801
2023-12-11 05:20:00,194.82,194.87,194.78,194.78,829
2023-12-11 05:25:00,194.78,194.83,194.77,194.77,8060
2023-12-11 05:30:00,194.77,194.82,194.77,194.81,3675
2023-12-11 05:35:00,194.81,194.83,194.8,194.8,1888
2023-12-11 05:40:00,194.82,194.83,194.75,194.78,3537
2023-12-11 05:45:00,194.8,194.8,194.73,194.73,4535
2023-12-11 05:50:00,194.73,194.75,194.62,194.63,5142
2023-12-11 05:55:00,194.65,194.68,194.61,194.65,935
2023-12-11 06:00:00,194.65,194.67,194.61,194.67,621
2023-12-11 06:05:00,194.62,194.66,194.61,194.63,704
2023-12-11 06:10:00,194.62,194.7,194.61,194.67,4122
2023-12-11 06:15:00,194.67,194.67,194.52,194.55,1965
2023-12-11 06:20:00,194.55,194.59,194.44,194.47,4198
2023-12-11 06:25:00,194.48,194.5,194.4,194.5,794
2023-12-11 06:30:00,194.5,194.59,194.47,194.59,4025
2023-12-11 06:35:00,194.59,194.62,194.52,194.62,2983
2023-12-11 06:40:00,194.63,194.68,194.56,194.63,1606
2023-12-11 06:45:00,194.59,194.64,194.59,194.61,159
2023-12-11 06:50:00,194.6,194.61,194.57,194.59,922
2023-12-11 06:55:00,194.59,194.74,194.58,194.7,4752
2023-12-11 07:00:00,194.74,195.09,194.73,195.03,21076
2023-12-11 07:05:00,195.02,195.16,195.0,195.15,10369
2023-12-11 07:10:00,195.15,195.33,195.11,195.29,14067
2023-12-11 07:15:00,195.29,195.45,195.25,195.43,10662
2023-12-11 07:20:00,195.45,195.5,195.27,195.29,8361
2023-12-11 07:25:00,195.27,195.37,195.21,195.29,9787
2023-12-11 07:30:00,195.29,195.35,195.13,195.15,6275
2023-12-11 07:35:00,195.15,195.18,195.05,195.1,11093
2023-12-11 07:40:00,195.09,195.09,195.0,195.06,3843
2023-12-11 07:45:00,195.08,195.11,195.0,195.01,6341
2023-12-11 07:50:00,195.0,195.04,194.96,195.01,7969
2023-12-11 07:55:00,195.02,195.05,194.94,194.95,20695
2023-12-11 08:00:00,194.98,195.71,194.39,194.86,76912
2023-12-11 08:05:00,194.883,194.9,194.75,194.786,28065
2023-12-11 08:10:00,194.77,194.9,194.77,194.9,14318
2023-12-11 08:15:00,194.915,195.0,194.84,194.91,28499
2023-12-11 08:20:00,194.88,195.11,194.82,194.91,12996
2023-12-11 08:25:00,194.91,194.93,194.8,194.85,24249
2023-12-11 08:30:00,194.84,194.9,194.75,194.88,15888
2023-12-11 08:35:00,194.88,194.96,194.85,194.92,10358
2023-12-11 08:40:00,194.93,194.97,194.855,194.89,10131
2023-12-11 08:45:00,194.89,194.97,194.86,194.93,7165
2023-12-11 08:50:00,194.94,194.95,194.85,194.85,35034
2023-12-11 08:55:00,194.92,194.99,194.85,194.91,10654
2023-12-11 09:00:00,194.91,195.15,194.86,195.07,40690
2023-12-11 09:05:00,195.1,195.1,194.9,194.94,18309
2023-12-11 09:10:00,194.93,195.19,194.87,195.11,32559
2023-12-11 09:15:00,195.11,195.17,194.98,195.09,13774
2023-12-11 09:20:00,195.09,195.09,194.75,194.82,78699
2023-12-11 09:25:00,194.83,194.83,191.54,193.06,818587
2023-12-11 09:30:00,193.11,193.49,192.58,192.72,5040778
2023-12-11 09:35:00,192.72,193.32,192.29,193.08,2385795
2023-12-11 09:40:00,193.08,193.41,192.89,192.9,1444455
2023-12-11 09:45:00,192.91,193.32,192.64,192.87,1256237
2023-12-11 09:50:00,192.87,193.27,192.85,193.03,884644
2023-12-11 09:55:00,193.01,193.01,192.49,192.89,1024356
2023-12-11 10:00:00,192.9,193.029,192.54,192.665,867838
2023-12-11 10:05:00,192.67,193.04,192.3,192.38,783151
2023-12-11 10:10:00,192.37,192.39,192.125,192.17,942554
2023-12-11 10:15:00,192.18,192.46,192.02,192.31,960695
2023-12-11 10:20:00,192.31,192.49,192.1,192.12,748869
2023-12-11 10:25:00,192.128,192.29,192.05,192.11,590353
2023-12-11 10:30:00,192.12,192.23,191.92,192.135,975871
2023-12-11 10:35:00,192.137,192.19,191.91,191.99,585772
2023-12-11 10:40:00,191.99,192.02,191.705,191.93,1024935
2023-12-11 10:45:00,191.92,192.38,191.92,192.29,872252
2023-12-11 10:50:00,192.295,192.43,192.14,192.16,616396
2023-12-11 10:55:00,192.16,192.31,191.96,191.96,528348
2023-12-11 11:00:00,191.965,192.225,191.88,192.21,2058347
2023-12-11 11:05:00,192.215,192.22,191.835,191.84,557055
2023-12-11 11:10:00,191.835,191.94,191.555,191.57,709990
2023-12-11 11:15:00,191.58,191.855,191.54,191.73,530110
2023-12-11 11:20:00,191.73,191.8,191.42,191.7,562460
2023-12-11 11:25:00,191.705,191.89,191.675,191.81,482584
2023-12-11 11:30:00,191.81,191.87,191.49,191.615,519394
2023-12-11 11:35:00,191.62,191.93,191.53,191.88,380473
2023-12-11 11:40:00,191.88,191.943,191.75,191.88,429426
2023-12-11 11:45:00,191.88,191.92,191.765,191.87,296201
2023-12-11 11:50:00,191.87,191.96,191.83,191.9,336004
2023-12-11 11:55:00,191.906,192.04,191.86,191.98,392938
2023-12-11 12:00:00,191.97,192.25,191.81,192.175,571958
2023-12-11 12:05:00,192.18,192.39,192.15,192.24,441085
2023-12-11 12:10:00,192.24,192.28,192.17,192.21,231816
2023-12-11 12:15:00,192.2,192.22,192.08,192.12,301943
2023-12-11 12:20:00,192.125,192.27,192.12,192.17,266813
2023-12-11 12:25:00,192.17,192.17,192.01,192.1,302991
2023-12-11 12:30:00,192.11,192.24,192.06,192.16,250739
2023-12-11 12:35:00,192.168,192.29,192.105,192.245,333308
2023-12-11 12:40:00,192.245,192.31,192.22,192.25,268149
2023-12-11 12:45:00,192.25,192.35,192.21,192.325,269387
2023-12-11 12:50:00,192.327,192.35,192.2,192.219,222841
2023-12-11 12:55:00,192.22,192.275,192.14,192.214,230945
2023-12-11 13:00:00,192.22,192.49,192.15,192.46,455829
2023-12-11 13:05:00,192.46,192.489,192.35,192.4,325632
2023-12-11 13:10:00,192.39,192.49,192.36,192.37,299798
2023-12-11 13:15:00,192.36,192.56,192.35,192.5,437130
2023-12-11 13:20:00,192.501,192.59,192.45,192.505,322237
2023-12-11 13:25:00,192.505,192.57,192.43,192.455,382811
2023-12-11 13:30:00,192.47,192.65,192.47,192.59,410293
2023-12-11 13:35:00,192.59,192.66,192.57,192.635,314804
2023-12-11 13:40:00,192.64,192.77,192.63,192.67,356070
2023-12-11 13:45:00,192.68,192.8,192.635,192.78,403589
2023-12-11 13:50:00,192.775,192.785,192.672,192.685,258879
2023-12-11 13:55:00,192.689,192.81,192.689,192.785,283459
2023-12-11 14:00:00,192.788,192.915,192.78,192.89,324020
2023-12-11 14:05:00,192.88,192.97,192.87,192.895,286748
2023-12-11 14:10:00,192.9,192.93,192.84,192.84,331090
2023-12-11 14:15:00,192.845,192.86,192.68,192.715,330161
2023-12-11 14:20:00,192.715,192.83,192.71,192.79,260750
2023-12-11 14:25:00,192.785,192.835,192.745,192.792,337537
2023-12-11 14:30:00,192.795,192.9,192.75,192.795,417910
2023-12-11 14:35:00,192.795,192.95,192.765,192.94,393458
2023-12-11 14:40:00,192.94,192.98,192.86,192.975,302281
2023-12-11 14:45:00,192.975,193.0,192.91,192.95,345853
2023-12-11 14:50:00,192.94,193.005,192.805,192.89,458749
2023-12-11 14:55:00,192.89,192.93,192.82,192.895,295769
2023-12-11 15:00:00,192.9,192.9,192.75,192.785,329407
2023-12-11 15:05:00,192.785,192.97,192.775,192.955,447518
2023-12-11 15:10:00,192.95,193.01,192.775,192.872,420655
2023-12-11 15:15:00,192.88,193.125,192.874,193.044,461728
2023-12-11 15:20:00,193.04,193.04,192.85,192.953,310558
2023-12-11 15:25:00,192.95,193.065,192.845,192.87,547203
2023-12-11 15:30:00,192.87,192.99,192.83,192.905,469201
2023-12-11 15:35:00,192.9,193.035,192.88,192.99,482492
2023-12-11 15:40:00,192.995,193.08,192.97,192.985,562800
2023-12-11 15:45:00,192.985,193.06,192.895,193.05,551799
2023-12-11 15:50:00,193.05,193.14,192.98,193.08,956607
2023-12-11 15:55:00,193.08,193.31,193.005,193.19,2193152
2023-12-11 16:00:00,193.2,193.26,192.697,193.22,18526248
2023-12-11 16:05:00,193.22,193.23,193.16,193.22,168643
2023-12-11 16:10:00,193.21,193.22,193.18,193.181,34487
2023-12-11 16:15:00,193.18,193.25,193.18,193.21,20947
2023-12-11 16:20:00,193.21,193.25,193.18,193.23,65939
2023-12-11 16:25:00,193.22,193.23,193.18,193.18,7347
2023-12-11 16:30:00,193.22,193.23,193.19,193.23,3950
2023-12-11 16:35:00,193.215,193.23,193.18,193.2,38472
2023-12-11 16:40:00,193.21,193.23,193.18,193.211,18997
2023-12-11 16:45:00,193.21,193.23,193.19,193.2,1319
2023-12-11 16:50:00,193.21,193.23,193.18,193.21,5259
2023-12-11 16:55:00,193.22,193.23,193.2,193.21,844
2023-12-11 17:00:00,193.21,193.23,193.18,193.2,3545
2023-12-11 17:05:00,193.19,193.22,193.14,193.165,4075
2023-12-11 17:10:00,185.772,203.892,185.772,193.22,2130
2023-12-11 17:15:00,193.2,193.21,193.13,193.15,17676
2023-12-11 17:20:00,193.17,193.18,193.13,193.155,1294
2023-12-11 17:25:00,193.17,193.18,193.13,193.155,1741
2023-12-11 17:30:00,193.142,193.18,193.1,193.1,2395
2023-12-11 17:35:00,193.1,193.15,193.1,193.12,2063
2023-12-11 17:40:00,193.11,193.12,193.07,193.09,2181
2023-12-11 17:45:00,193.08,193.12,193.08,193.1,1567
2023-12-11 17:50:00,193.11,193.12,193.1,193.11,958
2023-12-11 17:55:00,193.11,193.18,193.09,193.13,9111
2023-12-11 18:00:00,193.09,193.17,193.04,193.11,735
2023-12-11 18:05:00,193.11,193.17,193.09,193.1,312
2023-12-11 18:10:00,193.09,193.17,193.0,193.05,1154
2023-12-11 18:15:00,193.06,193.15,193.01,193.095,853
2023-12-11 18:20:00,193.04,193.14,193.01,193.13,3323
2023-12-11 18:25:00,193.14,193.18,193.06,193.115,3313
2023-12-11 18:30:00,193.11,193.17,193.06,193.13,169
2023-12-11 18:35:00,193.13,193.17,193.09,193.135,312
2023-12-11 18:40:00,193.135,193.17,193.11,193.14,1142
2023-12-11 18:45:00,193.17,193.18,193.11,193.15,370
2023-12-11 18:50:00,193.18,193.18,193.11,193.18,1372
2023-12-11 18:55:00,193.17,193.2,193.14,193.19,1486
2023-12-11 19:00:00,193.18,193.24,193.18,193.185,967
2023-12-11 19:05:00,193.19,193.24,193.14,193.19,112
2023-12-11 19:10:00,193.2,193.25,193.15,193.21,985
2023-12-11 19:15:00,193.21,193.36,193.21,193.3,3724
2023-12-11 19:20:00,193.26,193.52,193.22,193.455,17895
2023-12-11 19:25:00,193.455,193.51,193.4,193.45,797
2023-12-11 19:30:00,193.45,193.5,193.23,193.32,1260
2023-12-11 19:35:00,193.25,193.45,193.25,193.42,1821
2023-12-11 19:40:00,193.42,193.45,193.3,193.31,1131
2023-12-11 19:45:00,193.41,193.41,193.29,193.35,548
2023-12-11 19:50:00,193.35,193.39,193.26,193.32,725
2023-12-11 19:55:00,193.31,193.42,193.27,193.3,4094
2023-12-11 20:00:00,,,,,0
2023-12-11 20:05:00,,,,,0
2023-12-11 20:10:00,,,,,0
2023-12-11 20:15:00,,,,,0
2023-12-11 20:20:00,,,,,0
2023-12-11 20:25:00,,,,,0
2023-12-11 20:30:00,,,,,0
2023-12-11 20:35:00,,,,,0
2023-12-11 20:40:00,,,,,0
2023-12-11 20:45:00,,,,,0
2023-12-11 20:50:00,,,,,0
2023-12-11 20:55:00,,,,,0
2023-12-11 21:00:00,,,,,0
2023-12-11 21:05:00,,,,,0
2023-12-11 21:10:00,,,,,0
2023-12-11 21:15:00,,,,,0
2023-12-11 21:20:00,,,,,0
2023-12-11 21:25:00,,,,,0
2023-12-11 21:30:00,,,,,0
2023-12-11 21:35:00,,,,,0
2023-12-11 21:40:00,,,,,0
2023-12-11 21:45:00,,,,,0
2023-12-11 21:50:00,,,,,0
2023-12-11 21:55:00,,,,,0
2023-12-11 22:00:00,,,,,0
2023-12-11 22:05:00,,,,,0
2023-12-11 22:10:00,,,,,0
2023-12-11 22:15:00,,,,,0
2023-12-11 22:20:00,,,,,0
2023-12-11 22:25:00,,,,,0
2023-12-11 22:30:00,,,,,0
2023-12-11 22:35:00,,,,,0
2023-12-11 22:40:00,,,,,0
2023-12-11 22:45:00,,,,,0
2023-12-11 22:50:00,,,,,0
2023-12-11 22:55:00,,,,,0
2023-12-11 23:00:00,,,,,0
2023-12-11 23:05:00,,,,,0
2023-12-11 23:10:00,,,,,0
2023-12-11 23:15:00,,,,,0
2023-12-11 23:20:00,,,,,0
2023-12-11 23:25:00,,,,,0
2023-12-11 23:30:00,,,,,0
2023-12-11 23:35:00,,,,,0
2023-12-11 23:40:00,,,,,0
2023-12-11 23:45:00,,,,,0
2023-12-11 23:50:00,,,,,0
2023-12-11 23:55:00,,,,,0
2023-12-12 00:00:00,,,,,0
2023-12-12 00:05:00,,,,,0
2023-12-12 00:10:00,,,,,0
2023-12-12 00:15:00,,,,,0
2023-12-12 00:20:00,,,,,0
2023-12-12 00:25:00,,,,,0
2023-12-12 00:30:00,,,,,0
2023-12-12 00:35:00,,,,,0
2023-12-12 00:40:00,,,,,0
2023-12-12 00:45:00,,,,,0
2023-12-12 00:50:00,,,,,0
2023-12-12 00:55:00,,,,,0
2023-12-12 01:00:00,,,,,0
2023-12-12 01:05:00,,,,,0
2023-12-12 01:10:00,,,,,0
2023-12-12 01:15:00,,,,,0
2023-12-12 01:20:00,,,,,0
2023-12-12 01:25:00,,,,,0
2023-12-12 01:30:00,,,,,0
2023-12-12 01:35:00,,,,,0
2023-12-12 01:40:00,,,,,0
2023-12-12 01:45:00,,,,,0
2023-12-12 01:50:00,,,,,0
2023-12-12 01:55:00,,,,,0
2023-12-12 02:00:00,,,,,0
2023-12-12 02:05:00,,,,,0
2023-12-12 02:10:00,,,,,0
2023-12-12 02:15:00,,,,,0
2023-12-12 02:20:00,,,,,0
2023-12-12 02:25:00,,,,,0
2023-12-12 02:30:00,,,,,0
2023-12-12 02:35:00,,,,,0
2023-12-12 02:40:00,,,,,0
2023-12-12 02:45:00,,,,,0
2023-12-12 02:50:00,,,,,0
2023-12-12 02:55:00,,,,,0
2023-12-12 03:00:00,,,,,0
2023-12-12 03:05:00,,,,,0
2023-12-12 03:10:00,,,,,0
2023-12-12 03:15:00,,,,,0
2023-12-12 03:20:00,,,,,0
2023-12-12 03:25:00,,,,,0
2023-12-12 03:30:00,,,,,0
2023-12-12 03:35:00,,,,,0
2023-12-12 03:40:00,,,,,0
2023-12-12 03:45:00,,,,,0
2023-12-12 03:50:00,,,,,0
2023-12-12 03:55:00,,,,,0
2023-12-12 04:00:00,193.34,193.42,193.07,193.37,1475
2023-12-12 04:05:00,193.38,193.42,193.2,193.21,2940
2023-12-12 04:10:00,193.2,193.31,193.2,193.31,517
2023-12-12 04:15:00,193.31,193.32,193.2,193.24,342
2023-12-12 04:20:00,193.27,193.3,193.23,193.27,1115
2023-12-12 04:25:00,193.23,193.29,193.22,193.26,1636
2023-12-12 04:30:00,193.27,193.27,193.15,193.23,1093
2023-12-12 04:35:00,193.22,193.23,193.0,193.07,5624
2023-12-12 04:40:00,193.07,193.13,193.02,193.11,226
2023-12-12 04:45:00,193.09,193.09,192.87,192.88,2653
2023-12-12 04:50:00,192.85,192.9,192.73,192.8,4500
2023-12-12 04:55:00,192.83,192.83,192.75,192.81,1830
2023-12-12 05:00:00,192.84,192.86,192.75,192.81,1563
2023-12-12 05:05:00,192.82,192.9,192.75,192.85,4028
2023-12-12 05:10:00,192.85,192.85,192.82,192.85,324
2023-12-12 05:15:00,192.83,192.88,192.8,192.8,4446
2023-12-12 05:20:00,192.8,192.8,192.66,192.66,3197
2023-12-12 05:25:00,192.66,192.66,192.55,192.63,665
2023-12-12 05:30:00,192.61,192.62,192.51,192.56,2052
2023-12-12 05:35:00,192.57,192.58,192.45,192.55,2973
2023-12-12 05:40:00,192.58,192.67,192.54,192.67,989
2023-12-12 05:45:00,192.62,192.67,192.5,192.5,7305
2023-12-12 05:50:00,192.54,192.55,192.45,192.53,631
2023-12-12 05:55:00,192.53,192.55,192.2,192.46,15522
2023-12-12 06:00:00,192.55,192.56,192.49,192.54,395
2023-12-12 06:05:00,192.57,192.65,192.56,192.65,96
2023-12-12 06:10:00,192.66,192.78,192.64,192.78,3793
2023-12-12 06:15:00,192.77,192.89,192.77,192.79,1429
2023-12-12 06:20:00,192.79,192.8,192.72,192.74,662
2023-12-12 06:25:00,192.73,192.76,192.72,192.75,39
2023-12-12 06:30:00,192.75,192.75,192.67,192.67,1064
2023-12-12 06:35:00,192.69,192.7,192.61,192.66,595
2023-12-12 06:40:00,192.64,192.67,192.63,192.65,458
2023-12-12 06:45:00,192.64,192.65,192.61,192.61,168
2023-12-12 06:50:00,192.64,192.64,192.6,192.63,162
2023-12-12 06:55:00,192.64,192.67,192.6,192.64,704
2023-12-12 07:00:00,192.65,192.87,192.62,192.82,10092
2023-12-12 07:05:00,192.79,192.84,192.73,192.82,904
2023-12-12 07:10:00,192.81,192.82,192.63,192.82,4794
2023-12-12 07:15:00,192.8,192.87,192.78,192.86,947
2023-12-12 07:20:00,192.85,192.89,192.77,192.85,7427
2023-12-12 07:25:00,192.85,192.95,192.82,192.85,3859
2023-12-12 07:30:00,192.9,192.9,192.85,192.88,1695
2023-12-12 07:35:00,192.86,192.93,192.85,192.9,1167
2023-12-12 07:40:00,192.93,192.98,192.88,192.97,8397
2023-12-12 07:45:00,192.97,193.1,192.95,193.09,3763
2023-12-12 07:50:00,193.09,193.13,193.08,193.11,5487
2023-12-12 07:55:00,193.1,193.24,193.1,193.12,17795
2023-12-12 08:00:00,192.7,193.48,192.484,192.985,838984
2023-12-12 08:05:00,192.99,193.128,192.92,192.93,7807
2023-12-12 08:10:00,192.94,193.005,192.83,192.94,7024
2023-12-12 08:15:00,193.0,193.06,192.901,193.0,10101
2023-12-12 08:20:00,192.96,193.07,192.897,193.06,14150
2023-12-12 08:25:00,193.05,193.25,192.99,193.25,8408
2023-12-12 08:30:00,193.0,193.55,192.6,192.6,63700
2023-12-12 08:35:00,192.64,192.9,192.21,192.665,74510
2023-12-12 08:40:00,192.67,192.86,192.59,192.63,29742
2023-12-12 08:45:00,192.67,192.67,192.33,192.49,24697
2023-12-12 08:50:00,192.44,192.65,192.33,192.37,28836
2023-12-12 08:55:00,192.37,192.61,192.31,192.515,11319
2023-12-12 09:00:00,192.51,198.48,192.48,192.66,17770
2023-12-12 09:05:00,192.57,192.68,192.51,192.66,22315
2023-12-12 09:10:00,192.68,192.75,192.64,192.65,21184
2023-12-12 09:15:00,192.68,192.68,192.52,192.54,8713
2023-12-12 09:20:00,192.58,192.65,192.41,192.47,23398
2023-12-12 09:25:00,192.45,193.2,192.41,192.92,110389
2023-12-12 09:30:00,193.08,193.39,192.52,192.609,1787987
2023-12-12 09:35:00,192.597,192.89,192.275,192.3,737945
2023-12-12 09:40:00,192.3,192.407,191.87,191.93,1361320
2023-12-12 09:45:00,191.935,192.02,191.721,191.97,1067825
2023-12-12 09:50:00,191.97,192.265,191.96,192.169,820034
2023-12-12 09:55:00,192.175,192.419,192.15,192.415,505254
2023-12-12 10:00:00,192.419,192.69,192.26,192.65,776331
2023-12-12 10:05:00,192.63,192.77,192.53,192.56,614901
2023-12-12 10:10:00,192.55,192.86,192.53,192.803,518673
2023-12-12 10:15:00,192.8,193.03,192.77,193.005,497089
2023-12-12 10:20:00,193.0,193.025,192.875,192.985,493436
2023-12-12 10:25:00,192.985,193.15,192.82,192.835,696859
2023-12-12 10:30:00,192.84,192.986,192.755,192.94,564303
2023-12-12 10:35:00,192.96,193.37,192.95,193.255,774461
2023-12-12 10:40:00,193.25,193.42,193.2,193.29,689616
2023-12-12 10:45:00,193.3,193.35,193.149,193.19,475123
2023-12-12 10:50:00,193.191,193.295,193.04,193.05,480610
2023-12-12 10:55:00,193.041,193.27,193.01,193.21,410442
2023-12-12 11:00:00,193.215,193.355,193.15,193.315,367532
2023-12-12 11:05:00,193.3,193.45,193.13,193.15,507104
2023-12-12 11:10:00,193.15,193.37,193.13,193.331,390245
2023-12-12 11:15:00,193.33,193.36,193.24,193.28,290585
2023-12-12 11:20:00,193.285,193.62,193.26,193.615,494795
2023-12-12 11:25:00,193.613,193.613,193.235,193.24,489470
2023-12-12 11:30:00,193.25,193.44,193.25,193.29,316696
2023-12-12 11:35:00,193.3,193.32,193.19,193.23,314231
2023-12-12 11:40:00,193.24,193.37,193.2,193.25,225489
2023-12-12 11:45:00,193.24,193.38,193.24,193.37,228096
2023-12-12 11:50:00,193.36,193.38,193.21,193.32,269329
2023-12-12 11:55:00,193.321,193.45,193.26,193.435,317775
2023-12-12 12:00:00,193.435,193.47,193.35,193.37,624936
2023-12-12 12:05:00,193.37,193.38,193.18,193.185,261002
2023-12-12 12:10:00,193.18,193.23,193.07,193.215,230040
2023-12-12 12:15:00,193.22,193.32,193.21,193.284,182191
2023-12-12 12:20:00,193.28,193.42,193.26,193.37,224225
2023-12-12 12:25:00,193.37,193.5,193.33,193.466,287892
2023-12-12 12:30:00,193.48,193.5,193.415,193.43,180841
2023-12-12 12:35:00,193.42,193.51,193.4,193.48,312605
2023-12-12 12:40:00,193.48,193.49,193.34,193.355,224068
2023-12-12 12:45:00,193.355,193.45,193.28,193.28,212622
2023-12-12 12:50:00,193.285,193.42,193.26,193.405,243160
2023-12-12 12:55:00,193.405,193.46,193.35,193.43,183481
2023-12-12 13:00:00,193.43,193.62,193.37,193.52,886500
2023-12-12 13:05:00,193.52,193.785,193.45,193.77,732423
2023-12-12 13:10:00,193.765,193.81,193.62,193.68,477748
2023-12-12 13:15:00,193.67,193.693,193.57,193.59,230662
2023-12-12 13:20:00,193.595,193.655,193.5,193.59,292615
2023-12-12 13:25:00,193.59,193.72,193.57,193.66,247973
2023-12-12 13:30:00,193.67,193.79,193.63,193.78,394876
2023-12-12 13:35:00,193.79,193.93,193.78,193.85,371428
2023-12-12 13:40:00,193.86,193.89,193.745,193.77,258172
2023-12-12 13:45:00,193.76,193.965,193.76,193.935,369297
2023-12-12 13:50:00,193.93,194.147,193.93,194.04,486333
2023-12-12 13:55:00,194.03,194.08,193.96,194.061,268085
2023-12-12 14:00:00,194.065,194.21,193.99,194.16,343591
2023-12-12 14:05:00,194.16,194.26,194.09,194.18,521720
2023-12-12 14:10:00,194.17,194.21,194.07,194.146,276407
2023-12-12 14:15:00,194.149,194.31,194.13,194.27,375343
2023-12-12 14:20:00,194.28,194.33,194.21,194.255,321194
2023-12-12 14:25:00,194.26,194.29,194.203,194.22,283832
2023-12-12 14:30:00,194.22,194.26,194.19,194.252,283269
2023-12-12 14:35:00,194.26,194.33,194.238,194.265,302393
2023-12-12 14:40:00,194.265,194.277,194.145,194.22,372387
2023-12-12 14:45:00,194.21,194.33,194.19,194.25,379131
2023-12-12 14:50:00,194.245,194.34,194.23,194.3,303144
2023-12-12 14:55:00,194.3,194.34,194.24,194.243,230268
2023-12-12 15:00:00,194.25,194.397,194.23,194.375,368592
2023-12-12 15:05:00,194.375,194.52,194.365,194.492,429194
2023-12-12 15:10:00,194.49,194.5,194.295,194.305,379840
2023-12-12 15:15:00,194.3,194.36,194.255,194.305,355276
2023-12-12 15:20:00,194.3,194.56,194.28,194.529,586430
2023-12-12 15:25:00,194.525,194.53,194.375,194.385,314665
2023-12-12 15:30:00,194.38,194.41,194.26,194.28,627481
2023-12-12 15:35:00,194.281,194.36,194.24,194.295,443836
2023-12-12 15:40:00,194.3,194.37,194.21,194.345,428490
2023-12-12 15:45:00,194.34,194.39,194.242,194.28,493119
2023-12-12 15:50:00,194.28,194.51,194.21,194.435,1176618
2023-12-12 15:55:00,194.43,194.72,194.42,194.67,2218382
2023-12-12 16:00:00,194.685,194.8,194.53,194.792,19324059
2023-12-12 16:05:00,194.79,194.8,194.71,194.74,246036
2023-12-12 16:10:00,194.73,194.79,194.7,194.7,414757
2023-12-12 16:15:00,194.71,194.71,194.66,194.71,26149
2023-12-12 16:20:00,194.71,194.75,194.7,194.735,17647
2023-12-12 16:25:00,194.735,194.78,194.72,194.755,7476
2023-12-12 16:30:00,194.76,194.78,194.73,194.74,1495
2023-12-12 16:35:00,194.74,194.78,194.72,194.725,2170
2023-12-12 16:40:00,194.73,194.75,194.71,194.73,33133
2023-12-12 16:45:00,194.73,194.77,194.71,194.735,4216
2023-12-12 16:50:00,194.735,194.74,194.71,194.71,683325
2023-12-12 16:55:00,194.72,194.75,194.71,194.72,528313
2023-12-12 17:00:00,194.73,194.75,194.72,194.73,1266
2023-12-12 17:05:00,194.72,203.166,184.127,194.72,1718
2023-12-12 17:10:00,194.71,194.73,194.7,194.715,1412
2023-12-12 17:15:00,194.715,194.75,194.7,194.73,23583
2023-12-12 17:20:00,194.74,194.74,194.69,194.7,2120
2023-12-12 17:25:00,194.7,194.71,194.65,194.69,785
2023-12-12 17:30:00,194.7,194.71,194.67,194.685,1479
2023-12-12 17:35:00,194.685,194.7,194.67,194.68,1246
2023-12-12 17:40:00,194.685,194.71,194.67,194.68,867
