,v,vw,o,c,h,l,t,n
942,326,709.9274,709.9500,709.9500,709.9500,709.9500,2024-02-13,13:52:05,20
943,3511,709.9930,710.0000,710.0000,710.0000,709.8200,2024-02-13,13:52:10,88
944,1386,709.8476,709.8200,709.7100,709.9600,709.7100,2024-02-13,13:52:15,37
945,1739,709.9199,709.8500,709.9400,709.9400,709.8500,2024-02-13,13:52:20,22
946,733,709.9194,709.8700,709.9600,709.9600,709.8700,2024-02-13,13:52:25,26
947,1369,709.9577,709.9800,710.0000,710.0000,709.9500,2024-02-13,13:52:30,38
948,976,709.7678,709.8000,709.7400,709.8000,709.7400,2024-02-13,13:52:35,24
949,2352,709.5375,709.7200,709.4500,709.7200,709.4500,2024-02-13,13:52:40,53
950,1653,709.2436,709.3600,709.4900,709.4900,709.0000,2024-02-13,13:52:45,47
951,674,709.1060,709.0900,709.0900,709.0900,709.0900,2024-02-13,13:52:50,20
952,463,709.1493,709.1000,709.1400,709.1400,709.1000,2024-02-13,13:53:00,12
953,2273,709.0112,709.1000,709.0000,709.1000,709.0000,2024-02-13,13:53:05,54
954,1829,708.8047,708.8500,709.0000,709.0000,708.6500,2024-02-13,13:53:15,47
955,1531,708.6437,708.6500,708.6000,708.7200,708.6000,2024-02-13,13:53:20,50
956,2130,708.6349,708.6000,708.5100,708.7600,708.5100,2024-02-13,13:53:25,55
957,1940,708.6785,708.6000,708.7000,708.7000,708.6000,2024-02-13,13:53:30,26
958,814,708.5323,708.5100,708.5100,708.6500,708.5100,2024-02-13,13:53:40,28
959,221,708.3600,708.3500,708.3500,708.3500,708.3500,2024-02-13,13:53:45,6
960,2876,708.4277,708.4000,708.3000,708.5000,708.3000,2024-02-13,13:53:50,60
961,211,708.3957,708.4000,708.4000,708.4000,708.4000,2024-02-13,13:53:55,10
962,1025,708.4443,708.5000,708.5000,708.5000,708.3100,2024-02-13,13:54:00,23
963,1582,708.4580,708.5000,708.4800,708.5000,708.4800,2024-02-13,13:54:05,55
964,200,708.3900,708.3800,708.3800,708.3800,708.3800,2024-02-13,13:54:10,6
965,844,708.5955,708.8000,708.5800,708.8000,708.5800,2024-02-13,13:54:15,28
966,3597,708.6188,708.9600,708.7900,708.9600,708.5000,2024-02-13,13:54:20,51
967,5885,708.3615,708.4200,708.2600,708.4200,708.2600,2024-02-13,13:54:35,70
968,8490,708.3358,708.4000,708.1300,708.6000,708.0000,2024-02-13,13:54:40,128
969,2432,708.0368,708.2000,708.0000,708.2000,708.0000,2024-02-13,13:54:45,95
970,1088,707.8129,707.9000,707.7500,707.9000,707.7500,2024-02-13,13:54:50,32
971,896,707.9628,708.0000,708.0000,708.0000,708.0000,2024-02-13,13:55:00,26
972,1247,708.4595,708.4700,708.5100,708.5100,708.4400,2024-02-13,13:55:10,22
973,926,708.3654,708.4400,708.4400,708.4400,708.4400,2024-02-13,13:55:15,31
974,2216,708.7536,708.7800,708.8500,708.8500,708.7800,2024-02-13,13:55:20,63
975,315,708.7776,708.7900,708.7900,708.7900,708.7900,2024-02-13,13:55:30,5
976,309,708.4036,708.4000,708.4000,708.4000,708.4000,2024-02-13,13:55:35,4
977,772,708.7736,708.7900,708.8000,708.8000,708.7900,2024-02-13,13:55:40,23
978,1609,708.9841,708.9799,709.0000,709.0000,708.9799,2024-02-13,13:55:45,54
979,1071,709.1388,709.0000,709.2500,709.2500,709.0000,2024-02-13,13:55:50,25
980,1342,709.2290,709.4700,709.2500,709.4700,709.0000,2024-02-13,13:55:55,23
981,925,709.6658,709.6500,709.6500,709.6500,709.6500,2024-02-13,13:56:10,20
982,1229,709.7056,709.7500,709.7500,709.7500,709.7500,2024-02-13,13:56:15,30
983,3912,708.3671,709.8000,709.5000,709.8000,709.5000,2024-02-13,13:56:20,57
984,964,709.9007,709.9600,709.9999,709.9999,709.5600,2024-02-13,13:56:25,25
985,7549,709.9953,709.9999,709.9500,710.0000,709.9500,2024-02-13,13:56:30,89
986,4145,709.9020,710.0000,709.8200,710.0000,709.8200,2024-02-13,13:56:35,125
987,3353,709.9416,709.9800,709.9999,710.0000,709.8500,2024-02-13,13:56:40,59
988,1066,709.8471,709.9100,709.8000,709.9100,709.8000,2024-02-13,13:56:45,27
989,2384,709.8845,709.8400,710.0000,710.0000,709.8300,2024-02-13,13:56:50,55
990,283,709.9678,709.9900,709.9900,709.9900,709.9900,2024-02-13,13:56:55,10
991,989,709.8861,709.9900,709.8800,709.9900,709.8300,2024-02-13,13:57:00,23
992,1229,709.9753,709.9800,710.0000,710.0000,709.9800,2024-02-13,13:57:05,38
993,2522,709.7818,709.9900,709.7500,709.9900,709.7500,2024-02-13,13:57:10,30
994,1297,709.7987,709.6001,709.7000,709.9800,709.6001,2024-02-13,13:57:15,37
995,1240,709.7736,709.7000,709.6000,709.9300,709.6000,2024-02-13,13:57:20,28
996,2413,709.5906,709.6000,709.6000,709.6000,709.5100,2024-02-13,13:57:35,48
997,509,709.8270,709.8299,709.8299,709.8299,709.8299,2024-02-13,13:57:40,5
998,774,709.7696,709.6100,709.8500,709.8500,709.6100,2024-02-13,13:57:45,13
999,1505,709.5449,709.5500,709.5500,709.5500,709.5100,2024-02-13,13:57:50,35
1000,2379,709.5314,709.5000,709.5000,709.7500,709.5000,2024-02-13,13:57:55,63
1001,404,709.4022,709.4000,709.4000,709.4000,709.4000,2024-02-13,13:58:00,7
1002,805,709.4373,709.4000,709.3300,709.4000,709.3300,2024-02-13,13:58:05,33
1003,486,709.4700,709.5999,709.3900,709.5999,709.3900,2024-02-13,13:58:10,18
1004,501,709.3755,709.4000,709.4000,709.4000,709.4000,2024-02-13,13:58:15,14
1005,582,709.4140,709.4000,709.4000,709.4000,709.4000,2024-02-13,13:58:20,26
1006,8506,708.7732,709.3000,708.2500,709.3000,708.2500,2024-02-13,13:58:25,266
1007,1010,708.3309,708.5000,708.2000,708.5000,708.2000,2024-02-13,13:58:30,6
1008,1575,708.5943,708.5650,708.9000,708.9000,708.5500,2024-02-13,13:58:35,23
1009,3251,708.8756,709.0000,708.5800,709.0100,708.5800,2024-02-13,13:58:40,63
1010,511,708.4692,708.5000,708.1700,708.5850,708.1700,2024-02-13,13:58:45,17
1011,333,708.4950,708.5000,708.5000,708.5000,708.5000,2024-02-13,13:58:55,7
1012,1943,708.4494,708.5800,708.5000,708.5800,708.3050,2024-02-13,13:59:10,46
1013,2644,708.3234,708.2500,708.5000,708.5000,708.1800,2024-02-13,13:59:20,34
1014,220,708.4796,708.4999,708.4999,708.4999,708.4999,2024-02-13,13:59:25,10
1015,673,708.2173,708.2500,708.1300,708.2500,708.1300,2024-02-13,13:59:30,23
1016,290,708.1447,708.1000,708.1900,708.1900,708.1000,2024-02-13,13:59:35,10
1017,971,708.3737,708.4000,708.4000,708.4000,708.4000,2024-02-13,13:59:40,15
1018,1457,708.2343,708.3550,708.1300,708.3550,708.1300,2024-02-13,13:59:45,37
1019,401,708.1067,708.1100,708.1100,708.1100,708.1100,2024-02-13,13:59:50,16
1020,153,708.2837,708.3800,708.3800,708.3800,708.3800,2024-02-13,13:59:55,4
1021,4872,708.0028,708.0100,708.0000,708.0100,708.0000,2024-02-13,14:00:00,185
1022,1536,707.7080,707.8000,707.8200,707.8200,707.6000,2024-02-13,14:00:05,57
1023,4235,707.4053,707.5900,707.1000,707.5900,707.1000,2024-02-13,14:00:10,178
1024,1835,707.2790,707.1600,707.4000,707.4000,707.1600,2024-02-13,14:00:15,43
1025,6623,707.2017,707.4000,707.4400,707.5800,707.0000,2024-02-13,14:00:20,263
1026,2369,707.0174,707.2100,706.9300,707.2100,706.9300,2024-02-13,14:00:25,161
1027,5356,706.7390,706.8400,706.4800,706.8400,706.4800,2024-02-13,14:00:30,135
1028,772,706.2997,706.2000,706.2000,706.2000,706.2000,2024-02-13,14:00:35,36
1029,4662,706.2051,706.2000,706.0200,706.4000,706.0200,2024-02-13,14:00:40,109
1030,2774,705.9544,706.0000,705.9300,706.0000,705.8500,2024-02-13,14:00:45,175
1031,2195,705.8214,705.8404,705.8000,705.8500,705.8000,2024-02-13,14:00:50,68
1032,8306,705.7605,705.7600,705.6100,705.9500,705.5700,2024-02-13,14:00:55,111
1033,291,705.6095,705.6100,705.6100,705.6100,705.6100,2024-02-13,14:01:00,13
1034,8933,705.5832,705.7000,705.7000,705.7000,705.5301,2024-02-13,14:01:05,85
1035,2270,705.5165,705.6800,705.5200,705.6800,705.5200,2024-02-13,14:01:10,80
1036,9643,705.7829,705.4699,706.0000,706.0000,705.4699,2024-02-13,14:01:15,203
1037,2118,706.2358,706.0000,706.3900,706.3900,706.0000,2024-02-13,14:01:20,48
1038,6187,706.8333,706.3900,707.2000,707.2000,706.3900,2024-02-13,14:01:25,124
1039,2843,706.8372,707.2000,706.6400,707.2000,706.6400,2024-02-13,14:01:30,51
1040,2468,706.7361,706.4001,706.5000,707.0000,706.4001,2024-02-13,14:01:35,68
1041,976,706.3541,706.3900,706.2000,706.5900,706.2000,2024-02-13,14:01:40,34
1042,1128,706.6659,706.9200,706.9300,706.9300,706.1200,2024-02-13,14:01:45,36
1043,177,706.5152,706.5300,706.5300,706.5300,706.5300,2024-02-13,14:01:50,7
1044,1616,706.4005,706.4700,706.3200,706.6000,706.3200,2024-02-13,14:01:55,15
1045,1135,706.5932,706.7500,706.5100,706.7500,706.4600,2024-02-13,14:02:00,29
1046,4598,706.5782,706.3200,706.9300,706.9300,706.3200,2024-02-13,14:02:05,64
1047,526,706.8085,706.7900,706.8000,706.8000,706.7900,2024-02-13,14:02:10,16
1048,116,706.6813,706.7000,706.7000,706.7000,706.7000,2024-02-13,14:02:15,9
1049,1032,706.4092,706.3500,706.3200,706.3500,706.3200,2024-02-13,14:02:25,48
1050,2958,706.0663,706.2200,705.8000,706.2600,705.8000,2024-02-13,14:02:35,122
1051,2691,705.7377,705.7500,705.7500,705.7500,705.7000,2024-02-13,14:02:40,35
1052,2894,705.5868,705.6000,705.5000,705.6000,705.5000,2024-02-13,14:02:45,37
1053,1549,705.6288,705.7500,705.5000,705.7500,705.5000,2024-02-13,14:02:50,33
1054,1267,705.7223,705.7400,705.6000,705.7400,705.6000,2024-02-13,14:02:55,26
1055,3646,705.5320,705.7300,705.7499,705.7499,705.3000,2024-02-13,14:03:00,120
1056,1821,705.7458,705.7900,705.7599,705.7900,705.7500,2024-02-13,14:03:10,44
1057,1581,705.6151,705.5200,705.5700,705.9800,705.5000,2024-02-13,14:03:15,42
1058,2614,705.4639,705.5100,705.3700,705.5100,705.3700,2024-02-13,14:03:20,106
1059,3749,705.0545,705.1100,705.0300,705.1100,705.0300,2024-02-13,14:03:25,89
1060,13037,704.9157,705.0100,704.4200,705.0100,704.4200,2024-02-13,14:03:30,563
1061,4228,704.3376,704.5300,704.1400,704.5300,704.1400,2024-02-13,14:03:35,130
1062,3699,703.8832,704.0000,703.8000,704.3900,703.5200,2024-02-13,14:03:40,176
1063,7127,703.7698,703.7800,703.7000,704.0000,703.5000,2024-02-13,14:03:45,112
1064,1996,703.9401,703.8600,703.8400,704.2600,703.8000,2024-02-13,14:03:50,57
1065,2202,703.9739,703.9900,703.8000,704.0000,703.8000,2024-02-13,14:03:55,92
1066,3096,703.9327,704.0000,704.0000,704.2300,703.8000,2024-02-13,14:04:00,53
1067,2299,703.6492,703.8000,703.3300,703.9000,703.3300,2024-02-13,14:04:05,99
1068,1063,703.4049,703.3600,703.3200,703.6600,703.3200,2024-02-13,14:04:10,31
1069,1892,703.3078,703.5000,703.2000,703.5000,703.2000,2024-02-13,14:04:15,81
1070,850,703.3847,703.4699,703.4699,703.4699,703.4699,2024-02-13,14:04:20,15
1071,4340,703.0235,703.1100,703.0000,703.1100,703.0000,2024-02-13,14:04:25,222
1072,4833,702.8926,703.0000,702.8000,703.0000,702.7210,2024-02-13,14:04:30,121
1073,3344,702.7669,702.7000,702.9800,702.9800,702.6200,2024-02-13,14:04:35,94
1074,6384,702.7812,702.8000,702.9800,703.0600,702.5500,2024-02-13,14:04:40,125
1075,4007,702.9397,702.9000,703.0000,703.1000,702.5500,2024-02-13,14:04:45,89
1076,6349,703.1086,702.8100,703.5000,703.5000,702.5600,2024-02-13,14:04:50,168
1077,3316,703.4335,703.3000,703.6000,703.6000,703.3000,2024-02-13,14:04:55,89
1078,5938,702.8967,703.2600,702.6100,703.2600,702.6100,2024-02-13,14:05:00,87
1079,3177,702.8310,702.6229,703.5935,703.5935,702.6229,2024-02-13,14:05:05,26
1080,1073,703.3163,703.2950,703.4600,703.4600,703.2950,2024-02-13,14:05:10,32
1081,924,703.4129,703.1300,703.6300,703.6300,703.1300,2024-02-13,14:05:15,38
1082,857,703.4812,703.6500,703.1700,703.6500,703.1700,2024-02-13,14:05:20,14
1083,1330,703.4487,703.4700,703.6340,703.6340,703.2200,2024-02-13,14:05:25,31
1084,2406,703.6996,703.6400,703.5255,703.8300,703.5255,2024-02-13,14:05:30,74
1085,5481,704.1910,704.0000,704.0000,704.4000,703.6001,2024-02-13,14:05:35,133
1086,201,704.0960,704.0000,704.0000,704.0000,704.0000,2024-02-13,14:05:40,4
1087,744,703.7033,703.7500,703.9480,703.9480,703.6000,2024-02-13,14:05:45,31
1088,2453,703.6877,703.6000,703.8800,703.8800,703.5000,2024-02-13,14:05:50,57
1089,4706,704.1870,703.9500,704.4200,704.4600,703.6900,2024-02-13,14:05:55,75
1090,3085,704.1801,704.0100,704.0500,704.4900,704.0000,2024-02-13,14:06:00,57
1091,1952,704.0308,704.0400,704.1300,704.1300,704.0000,2024-02-13,14:06:05,38
1092,1165,704.3314,704.2500,704.3800,704.3900,704.2000,2024-02-13,14:06:10,29
1093,8843,704.2204,704.3800,704.0000,704.5000,704.0000,2024-02-13,14:06:15,92
1094,851,704.4143,704.4600,704.0100,704.5000,704.0100,2024-02-13,14:06:20,22
1095,1678,704.2306,704.5300,704.5000,704.5300,704.0600,2024-02-13,14:06:25,40
1096,3763,703.9833,704.0000,703.9000,704.0000,703.9000,2024-02-13,14:06:30,79
1097,225,703.8214,703.8000,703.8000,703.8000,703.8000,2024-02-13,14:06:35,14
1098,1287,704.0114,704.2200,704.2000,704.2200,703.9000,2024-02-13,14:06:40,32
1099,878,704.1823,704.2500,704.2000,704.2500,704.2000,2024-02-13,14:06:45,39
1100,3746,704.9231,704.4900,705.1900,705.1900,704.4900,2024-02-13,14:06:50,127
1101,2500,705.3867,705.5000,704.6301,705.6900,704.6301,2024-02-13,14:06:55,97
1102,1446,704.5520,704.7500,704.0200,704.7500,704.0200,2024-02-13,14:07:00,43
1103,184,705.0026,705.0000,705.0000,705.0000,705.0000,2024-02-13,14:07:05,10
1104,1684,705.0828,705.0000,705.2500,705.2500,705.0000,2024-02-13,14:07:10,39
1105,513,705.4492,705.4400,705.5000,705.5100,705.4400,2024-02-13,14:07:15,19
1106,692,705.2135,705.2500,705.2500,705.2500,705.2500,2024-02-13,14:07:20,17
1107,1403,705.0928,705.0600,705.0500,705.2300,705.0000,2024-02-13,14:07:25,26
1108,1092,705.0842,705.2400,705.0000,705.2400,705.0000,2024-02-13,14:07:30,21
1109,631,705.1708,705.2500,705.1500,705.2500,705.1500,2024-02-13,14:07:35,36
1110,6711,704.9702,705.0000,705.0000,705.0000,704.8000,2024-02-13,14:07:40,82
1111,161,705.1120,705.1200,705.1200,705.1200,705.1200,2024-02-13,14:07:45,8
1112,547,704.8507,704.8500,704.8100,704.8500,704.8100,2024-02-13,14:07:50,14
1113,3317,705.0947,704.9996,705.0100,705.3000,704.9996,2024-02-13,14:07:55,67
1114,978,705.3315,705.3000,705.3000,705.3700,705.3000,2024-02-13,14:08:00,21
1115,873,705.3665,705.3000,705.4400,705.4400,705.3000,2024-02-13,14:08:05,36
1116,1760,705.4182,705.4400,705.4600,705.6000,705.3500,2024-02-13,14:08:10,32
1117,1786,705.6219,705.4600,705.6001,705.7200,705.4600,2024-02-13,14:08:15,42
1118,2201,705.5941,705.5300,705.7100,705.7100,705.5300,2024-02-13,14:08:20,36
1119,3924,705.7652,705.7800,705.6900,705.8800,705.6900,2024-02-13,14:08:25,47
1120,877,705.7003,705.5900,705.8500,705.8500,705.5900,2024-02-13,14:08:30,23
1121,111,705.8168,705.8200,705.8200,705.8200,705.8200,2024-02-13,14:08:35,5
1122,3736,705.7437,705.6600,705.7500,705.7900,705.6600,2024-02-13,14:08:40,29
1123,945,705.8083,705.7450,705.8700,705.8700,705.7450,2024-02-13,14:08:45,37
1124,969,705.8792,705.8799,705.8799,705.8799,705.8799,2024-02-13,14:08:55,14
1125,1604,705.6889,705.6800,705.6800,705.6800,705.6800,2024-02-13,14:09:00,15
1126,2216,705.6492,705.6500,705.5900,705.8700,705.5900,2024-02-13,14:09:05,63
1127,2389,705.4719,705.5000,705.4000,705.5000,705.4000,2024-02-13,14:09:10,62
1128,3695,705.0606,705.2100,705.0000,705.2100,705.0000,2024-02-13,14:09:15,105
1129,1055,705.0205,704.8200,704.9000,705.1800,704.8200,2024-02-13,14:09:20,23
1130,612,704.9540,705.0000,705.1800,705.1800,705.0000,2024-02-13,14:09:25,19
1131,910,704.7998,704.8000,704.8000,704.8000,704.8000,2024-02-13,14:09:30,32
1132,1148,704.8182,704.8600,704.8600,704.8600,704.8600,2024-02-13,14:09:35,40
1133,823,704.6936,704.7600,704.6100,704.7600,704.6100,2024-02-13,14:09:40,25
1134,1579,704.5136,704.6100,704.5000,704.6100,704.5000,2024-02-13,14:09:45,59
1135,991,704.6885,704.5700,704.8000,704.8000,704.3300,2024-02-13,14:09:50,36
1136,557,704.7929,704.8000,704.7900,704.8000,704.7900,2024-02-13,14:09:55,10
1137,1731,704.7333,704.8500,704.8000,704.8500,704.8000,2024-02-13,14:10:00,51
1138,741,704.6173,704.5000,704.5000,704.5000,704.5000,2024-02-13,14:10:05,18
1139,1918,704.5643,704.6300,704.5000,704.7000,704.5000,2024-02-13,14:10:10,49
1140,500,704.4698,704.4100,704.4100,704.4100,704.4100,2024-02-13,14:10:15,18
1141,1217,704.7025,704.6800,704.6800,704.7900,704.5100,2024-02-13,14:10:20,35
1142,506,704.6970,704.7500,704.5100,704.7500,704.5100,2024-02-13,14:10:30,11
1143,3392,705.0022,704.8500,705.3300,705.4000,704.8100,2024-02-13,14:10:35,93
1144,670,705.6393,705.4800,705.3600,705.7400,705.3300,2024-02-13,14:10:40,32
1145,1352,705.5198,705.5500,705.5500,705.5500,705.3800,2024-02-13,14:10:45,44
1146,1692,705.4706,705.4400,705.5000,705.5000,705.4400,2024-02-13,14:10:50,20
1147,340,705.5196,705.3600,705.3600,705.3600,705.3600,2024-02-13,14:10:55,18
1148,994,705.1129,705.1100,705.1100,705.1100,705.1100,2024-02-13,14:11:00,14
1149,1209,705.0937,705.0000,705.0000,705.0000,705.0000,2024-02-13,14:11:05,35
1150,1021,705.0848,705.0000,705.0000,705.0000,705.0000,2024-02-13,14:11:10,31
1151,265,705.1962,705.2700,705.2700,705.2700,705.2700,2024-02-13,14:11:25,13
1152,244,704.9381,705.0000,705.0000,705.0000,705.0000,2024-02-13,14:11:30,13
1153,804,704.7802,704.7000,704.8400,704.8400,704.7000,2024-02-13,14:11:40,21
1154,416,704.8832,704.9500,704.9500,704.9500,704.9500,2024-02-13,14:11:45,15
1155,425,704.6853,704.7500,704.7500,704.7500,704.7500,2024-02-13,14:11:50,29
1156,2459,704.4943,704.6400,704.3300,704.6400,704.3300,2024-02-13,14:11:55,61
1157,1180,704.3220,704.3100,704.3100,704.3300,704.3100,2024-02-13,14:12:00,27
1158,671,704.1461,704.1900,704.1000,704.1900,704.1000,2024-02-13,14:12:05,28
1159,665,704.1368,704.1400,704.1600,704.1600,704.1400,2024-02-13,14:12:10,13
1160,828,704.1058,704.1004,704.1000,704.1004,704.1000,2024-02-13,14:12:15,29
1161,307,704.1563,704.1900,704.1900,704.1900,704.1900,2024-02-13,14:12:20,8
1162,847,704.2846,704.2900,704.3100,704.3100,704.2900,2024-02-13,14:12:25,21
1163,681,704.4542,704.5100,704.3600,704.5100,704.3600,2024-02-13,14:12:30,22
1164,942,704.3850,704.4000,704.4000,704.4600,704.4000,2024-02-13,14:12:35,38
1165,519,704.3563,704.4000,704.4000,704.4000,704.4000,2024-02-13,14:12:40,14
1166,292,704.2927,704.3000,704.3000,704.3000,704.3000,2024-02-13,14:12:45,10
1167,209,704.2551,704.3000,704.2000,704.3000,704.2000,2024-02-13,14:12:55,7
1168,111,704.2079,704.2000,704.2000,704.2000,704.2000,2024-02-13,14:13:05,3
1169,692,704.2829,704.3500,704.1000,704.3500,704.1000,2024-02-13,14:13:10,31
1170,19410,703.9392,704.2000,703.6000,704.2000,703.4400,2024-02-13,14:13:15,395
1171,3107,703.3875,703.7300,703.1900,703.7300,703.1900,2024-02-13,14:13:20,54
1172,1090,703.2576,703.1900,703.1100,703.3400,703.1100,2024-02-13,14:13:25,22
1173,1969,703.1032,703.3100,703.0400,703.3100,703.0400,2024-02-13,14:13:30,87
1174,2310,702.9338,703.0000,702.8100,703.0000,702.8100,2024-02-13,14:13:35,122
1175,1488,702.7779,702.9050,702.6800,702.9050,702.6800,2024-02-13,14:13:40,50
1176,878,702.7875,702.8000,702.8100,702.8100,702.8000,2024-02-13,14:13:45,22
1177,2643,702.6059,702.7500,702.6100,702.7500,702.5400,2024-02-13,14:13:50,51
1178,1963,702.5706,702.6900,702.5500,702.6900,702.5000,2024-02-13,14:13:55,63
1179,1121,702.7027,702.7000,702.7900,702.7900,702.5500,2024-02-13,14:14:00,33
1180,3257,702.8772,702.8000,703.4300,703.4300,702.8000,2024-02-13,14:14:05,88
1181,982,703.1137,703.4700,703.3000,703.4700,702.8300,2024-02-13,14:14:10,28
1182,7008,703.8010,703.4900,703.7900,704.0000,703.4900,2024-02-13,14:14:15,114
1183,2623,703.8043,703.7900,703.6500,704.0000,703.6500,2024-02-13,14:14:20,37
1184,914,703.6099,703.3300,703.8600,703.8600,703.3300,2024-02-13,14:14:35,21
1185,1050,703.3681,703.6500,703.2500,703.6500,703.2500,2024-02-13,14:14:40,28
1186,673,703.4368,703.3100,703.3700,703.3700,703.2600,2024-02-13,14:14:45,32
1187,1521,703.7999,703.6300,704.0000,704.0000,703.6300,2024-02-13,14:14:50,62
1188,1480,703.9812,704.0000,704.0000,704.0000,704.0000,2024-02-13,14:14:55,27
1189,1640,703.7914,703.6500,703.8600,703.8600,703.6500,2024-02-13,14:15:00,23
1190,435,703.7780,703.6400,703.8000,703.8000,703.6400,2024-02-13,14:15:05,17
1191,1699,703.7810,703.8000,703.6400,703.8000,703.6400,2024-02-13,14:15:10,17
1192,1086,703.7908,703.7400,703.9000,703.9000,703.7400,2024-02-13,14:15:15,26
1193,2442,703.9126,703.9000,704.0000,704.0000,703.9000,2024-02-13,14:15:20,35
1194,280,703.9116,704.0000,704.0000,704.0000,704.0000,2024-02-13,14:15:25,9
1195,326,703.9866,704.0000,704.0000,704.0000,704.0000,2024-02-13,14:15:30,14
1196,149,703.9575,703.9900,703.9900,703.9900,703.9900,2024-02-13,14:15:35,8
1197,225,703.9805,703.9900,703.9900,703.9900,703.9900,2024-02-13,14:15:40,8
1198,303,703.9851,703.9700,704.0000,704.0000,703.9700,2024-02-13,14:15:45,4
1199,1082,704.0600,704.0000,704.2000,704.2000,704.0000,2024-02-13,14:15:50,48
1200,2011,704.4600,704.3600,704.5000,704.5000,704.3600,2024-02-13,14:15:55,28
1201,312,704.3607,704.3500,704.3500,704.3500,704.3500,2024-02-13,14:16:00,6
1202,318,704.4602,704.4400,704.4400,704.4400,704.4400,2024-02-13,14:16:10,9
1203,297,704.5002,704.5000,704.5000,704.5000,704.5000,2024-02-13,14:16:20,8
1204,311,704.5711,704.6000,704.6000,704.6000,704.6000,2024-02-13,14:16:25,7
1205,1471,704.4237,704.4000,704.4000,704.5000,704.4000,2024-02-13,14:16:30,18
1206,625,704.4422,704.4000,704.5000,704.5000,704.4000,2024-02-13,14:16:35,21
1207,491,704.6653,704.6700,704.6700,704.6700,704.6700,2024-02-13,14:16:40,5
1208,570,704.7711,704.7500,704.8000,704.8000,704.7500,2024-02-13,14:16:45,15
1209,505,704.8467,704.8482,704.8482,704.8482,704.8482,2024-02-13,14:16:50,2
1210,5451,705.0314,704.9500,705.2400,705.2400,704.9500,2024-02-13,14:16:55,74
1211,534,705.0206,705.0000,705.0000,705.0100,705.0000,2024-02-13,14:17:00,13
1212,971,705.2795,705.3000,705.2000,705.3000,705.2000,2024-02-13,14:17:05,22
1213,4231,705.2673,705.2500,705.2500,705.3700,705.2500,2024-02-13,14:17:10,42
1214,501,705.3740,705.4500,705.4100,705.4500,705.4100,2024-02-13,14:17:15,17
1215,103,705.3441,705.3416,705.3416,705.3416,705.3416,2024-02-13,14:17:20,4
1216,1388,705.3723,705.3400,705.4000,705.4000,705.3400,2024-02-13,14:17:25,15
1217,615,705.5043,705.3900,705.6000,705.6000,705.3900,2024-02-13,14:17:30,15
1218,2513,705.6443,705.6500,705.6500,705.6500,705.6000,2024-02-13,14:17:40,19
1219,5942,705.7501,705.6500,705.7500,705.8800,705.6500,2024-02-13,14:17:45,48
1220,887,705.6362,705.6500,705.7000,705.7000,705.5900,2024-02-13,14:17:50,25
1221,222,705.7475,705.7500,705.7500,705.7500,705.7500,2024-02-13,14:17:55,7
1222,2801,705.7226,705.5000,705.8800,706.0000,705.5000,2024-02-13,14:18:00,61
1223,1402,705.8911,705.9400,705.9000,705.9400,705.8100,2024-02-13,14:18:05,44
1224,3851,706.0689,705.9000,706.0600,706.3900,705.9000,2024-02-13,14:18:10,107
1225,4473,706.3883,706.3300,706.3900,706.4000,706.3300,2024-02-13,14:18:15,38
1226,2771,706.3588,706.2500,706.3900,706.4400,706.2500,2024-02-13,14:18:20,50
1227,2763,706.3404,706.3900,706.3900,706.3900,706.3200,2024-02-13,14:18:25,46
1228,699,706.3991,706.4800,706.4000,706.4800,706.3900,2024-02-13,14:18:30,42
1229,1306,706.3118,706.2800,706.2800,706.3300,706.2800,2024-02-13,14:18:35,57
1230,431,706.3181,706.3000,706.3000,706.3000,706.3000,2024-02-13,14:18:40,16
1231,288,706.3650,706.3900,706.3900,706.3900,706.3900,2024-02-13,14:18:45,13
1232,1460,706.3158,706.4000,706.2900,706.4000,706.2900,2024-02-13,14:18:50,116
1233,1317,706.2528,706.2500,706.2400,706.2500,706.2400,2024-02-13,14:18:55,34
1234,322,706.2959,706.2900,706.2900,706.2900,706.2900,2024-02-13,14:19:00,22
1235,2711,706.2893,706.2900,706.3000,706.3800,706.2900,2024-02-13,14:19:05,54
1236,170,706.3118,706.3300,706.3300,706.3300,706.3300,2024-02-13,14:19:10,6
1237,605,706.7702,706.8000,706.8000,706.8000,706.8000,2024-02-13,14:19:15,17
1238,146,706.6775,706.6000,706.6000,706.6000,706.6000,2024-02-13,14:19:20,8
1239,3327,706.9482,706.7900,706.8100,707.1100,706.7900,2024-02-13,14:19:25,112
1240,475,706.9786,706.9400,707.0400,707.0400,706.9400,2024-02-13,14:19:30,16
1241,2484,707.2580,707.2500,707.4200,707.5000,707.2500,2024-02-13,14:19:35,74
1242,4019,707.8371,707.4200,708.0000,708.0000,707.4200,2024-02-13,14:19:40,117
1243,1524,708.2466,708.2300,708.2300,708.3100,708.2300,2024-02-13,14:19:45,26
1244,1374,708.2339,708.2500,708.4000,708.4700,708.0600,2024-02-13,14:19:50,39
1245,1126,708.2668,708.1200,708.3900,708.3900,708.1200,2024-02-13,14:19:55,23
1246,3470,708.2892,708.1200,708.3800,708.5000,708.0900,2024-02-13,14:20:00,121
1247,398,708.2965,708.3100,708.3100,708.3100,708.3100,2024-02-13,14:20:05,9
1248,1084,707.9949,708.0000,708.0000,708.0000,707.9900,2024-02-13,14:20:10,32
