,v,vw,o,c,h,l,t,n
900,16012.0,167.4468,167.4450,167.5100,167.5300,167.4100,2024-02-13,14:35:40,254
901,46037.0,167.7017,167.5300,167.7800,167.8000,167.5200,2024-02-13,14:35:45,410
902,34034.0,167.8889,167.7800,167.9000,167.9400,167.7800,2024-02-13,14:35:50,410
903,35870.0,167.8833,167.9000,167.8000,167.9600,167.7905,2024-02-13,14:35:55,510
904,44819.0,167.8936,167.8500,167.8600,167.9400,167.8100,2024-02-13,14:36:00,407
905,39831.0,167.8965,167.8600,167.8900,167.9400,167.8400,2024-02-13,14:36:05,448
906,23046.0,167.9476,167.9100,167.9200,167.9800,167.9100,2024-02-13,14:36:10,316
907,48137.0,167.9850,167.9400,167.9800,168.0400,167.9100,2024-02-13,14:36:15,598
908,36216.0,168.0625,167.9800,168.0700,168.1500,167.9800,2024-02-13,14:36:20,382
909,29084.0,168.0305,168.0619,168.0650,168.0700,168.0100,2024-02-13,14:36:25,347
910,29222.0,168.0766,168.0400,168.2000,168.2000,168.0100,2024-02-13,14:36:30,313
911,25218.0,168.1627,168.1900,168.1750,168.2059,168.1100,2024-02-13,14:36:35,271
912,67601.0,168.2216,168.1600,168.2800,168.2800,168.1600,2024-02-13,14:36:40,485
913,31785.0,168.3296,168.2350,168.4100,168.4100,168.2350,2024-02-13,14:36:45,384
914,52383.0,168.4610,168.4100,168.5674,168.5674,168.3900,2024-02-13,14:36:50,506
915,50596.0,168.6006,168.5700,168.6250,168.6300,168.4450,2024-02-13,14:36:55,461
916,61622.0,168.6793,168.6300,168.6994,168.7800,168.6200,2024-02-13,14:37:00,617
917,43918.0,168.7707,168.6862,168.8500,168.8600,168.6862,2024-02-13,14:37:05,544
918,60094.0,168.8475,168.8480,168.8400,168.9000,168.7900,2024-02-13,14:37:10,631
919,41471.0,168.8384,168.8400,168.8450,168.8900,168.7900,2024-02-13,14:37:15,488
920,45874.0,168.9367,168.8450,168.9400,168.9900,168.8300,2024-02-13,14:37:20,620
921,58760.0,168.9848,168.9300,168.9600,169.0300,168.9200,2024-02-13,14:37:25,720
922,41910.0,169.0196,168.9700,169.0300,169.0800,168.9450,2024-02-13,14:37:30,492
923,35364.0,169.0617,169.0399,169.1050,169.1500,168.9600,2024-02-13,14:37:35,477
924,28552.0,169.0693,169.1054,169.0750,169.1600,169.0250,2024-02-13,14:37:40,308
925,77113.0,168.9197,169.0702,168.9300,169.0800,168.7941,2024-02-13,14:37:45,726
926,35163.0,168.8870,168.9499,168.8500,168.9500,168.8100,2024-02-13,14:37:50,454
927,31343.0,168.8806,168.8700,168.8400,168.9200,168.8200,2024-02-13,14:37:55,385
928,75432.0,168.8591,168.8400,168.9600,168.9600,168.7600,2024-02-13,14:38:00,763
929,40827.0,168.9391,168.9300,168.9000,168.9900,168.8800,2024-02-13,14:38:05,518
930,40207.0,168.9435,168.8800,169.0100,169.0400,168.8300,2024-02-13,14:38:10,445
931,58382.0,169.0061,169.0300,169.0001,169.0400,168.9300,2024-02-13,14:38:15,625
932,50155.0,169.0369,169.0200,169.1400,169.1700,168.9300,2024-02-13,14:38:20,577
933,39038.0,169.1065,169.1280,169.0700,169.1700,169.0300,2024-02-13,14:38:25,382
934,16953.0,169.1463,169.0850,169.1900,169.1900,169.0850,2024-02-13,14:38:30,257
935,36190.0,169.1767,169.1700,169.0600,169.2500,169.0300,2024-02-13,14:38:35,422
936,32353.0,169.0240,169.0579,168.9700,169.1650,168.9700,2024-02-13,14:38:40,249
937,17304.0,169.0480,168.9850,169.0800,169.1000,168.9700,2024-02-13,14:38:45,228
938,21639.0,169.0218,169.0800,168.9601,169.1000,168.9400,2024-02-13,14:38:50,284
939,56800.0,169.0883,168.9800,169.0900,169.1700,168.9800,2024-02-13,14:38:55,627
940,53504.0,169.1879,169.1000,169.2900,169.3300,169.0200,2024-02-13,14:39:00,624
941,54672.0,169.3136,169.2501,169.4000,169.4100,169.2500,2024-02-13,14:39:05,641
942,25736.0,169.3334,169.3747,169.1584,169.3900,169.1584,2024-02-13,14:39:10,422
943,24109.0,169.1259,169.1500,169.0178,169.2100,169.0178,2024-02-13,14:39:15,337
944,71286.0,168.8805,169.0100,168.9000,169.0340,168.7600,2024-02-13,14:39:20,723
945,41663.0,168.9722,168.9000,169.2200,169.2300,168.8800,2024-02-13,14:39:25,426
946,21460.0,169.2119,169.2300,169.2099,169.2700,169.1600,2024-02-13,14:39:30,303
947,31716.0,169.2203,169.2000,169.2799,169.2799,169.1600,2024-02-13,14:39:35,400
948,32449.0,169.3699,169.2800,169.3400,169.4400,169.2600,2024-02-13,14:39:40,429
949,21516.0,169.3252,169.3243,169.2700,169.4000,169.2500,2024-02-13,14:39:45,292
950,14895.0,169.3004,169.2800,169.3350,169.3599,169.2600,2024-02-13,14:39:50,224
951,41562.0,169.3018,169.3350,169.2700,169.3700,169.2000,2024-02-13,14:39:55,465
952,36632.0,169.2086,169.2900,169.1396,169.3300,169.0800,2024-02-13,14:40:00,510
953,21461.0,169.1910,169.1580,169.1700,169.2200,169.1400,2024-02-13,14:40:05,335
954,22309.0,169.1354,169.1900,169.2000,169.2000,169.0700,2024-02-13,14:40:10,334
955,53656.0,169.4071,169.2000,169.3900,169.4800,169.1350,2024-02-13,14:40:15,485
956,54844.0,169.4777,169.4028,169.5700,169.5700,169.3900,2024-02-13,14:40:20,522
957,28143.0,169.5258,169.5600,169.5400,169.5700,169.4520,2024-02-13,14:40:25,360
958,21279.0,169.5289,169.5210,169.4940,169.5700,169.4804,2024-02-13,14:40:30,301
959,26299.0,169.3734,169.4991,169.3209,169.5020,169.2800,2024-02-13,14:40:35,286
960,16447.0,169.3767,169.3450,169.3904,169.4100,169.3300,2024-02-13,14:40:40,178
961,28453.0,169.4173,169.3800,169.4750,169.5100,169.3800,2024-02-13,14:40:45,367
962,40531.0,169.3700,169.4891,169.3360,169.4891,169.2150,2024-02-13,14:40:50,363
963,20274.0,169.3438,169.3353,169.4250,169.4400,169.3100,2024-02-13,14:40:55,235
964,33723.0,169.3570,169.4118,169.2401,169.4500,169.1950,2024-02-13,14:41:00,279
965,23462.0,169.1516,169.2400,169.1300,169.2400,169.1000,2024-02-13,14:41:05,302
966,61039.0,169.1263,169.1000,169.0780,169.1800,169.0400,2024-02-13,14:41:10,556
967,20423.0,169.1292,169.0610,169.1100,169.1900,169.0610,2024-02-13,14:41:15,307
968,22662.0,169.0393,169.1000,169.0180,169.1100,168.9600,2024-02-13,14:41:20,361
969,45782.0,168.9758,169.0300,169.0401,169.0500,168.9200,2024-02-13,14:41:25,446
970,14682.0,169.0130,169.0410,169.0500,169.0742,168.9600,2024-02-13,14:41:30,218
971,13687.0,169.0839,169.0650,169.1300,169.1300,169.0500,2024-02-13,14:41:35,202
972,7174.0,169.1540,169.1400,169.1700,169.1800,169.1250,2024-02-13,14:41:40,137
973,12927.0,169.0917,169.1764,169.0400,169.1764,169.0200,2024-02-13,14:41:45,201
974,43274.0,169.0069,169.0400,169.0297,169.0700,168.9400,2024-02-13,14:41:50,368
975,15685.0,169.0561,169.0300,169.0700,169.0750,169.0000,2024-02-13,14:41:55,188
976,43166.0,169.1709,169.0800,169.1850,169.2500,169.0700,2024-02-13,14:42:00,518
977,18739.0,169.2535,169.2000,169.3200,169.3300,169.1701,2024-02-13,14:42:05,230
978,21722.0,169.3830,169.3400,169.3800,169.4100,169.3200,2024-02-13,14:42:10,238
979,41595.0,169.4537,169.3766,169.4400,169.5000,169.3766,2024-02-13,14:42:15,309
980,29700.0,169.4143,169.4300,169.4350,169.4500,169.3800,2024-02-13,14:42:20,351
981,24924.0,169.3908,169.4210,169.4700,169.4900,169.2700,2024-02-13,14:42:25,353
982,28877.0,169.3537,169.4550,169.4100,169.4900,169.2600,2024-02-13,14:42:30,344
983,22344.0,169.4088,169.4000,169.4150,169.4300,169.3600,2024-02-13,14:42:35,305
984,13734.0,169.4158,169.4300,169.4600,169.4700,169.3492,2024-02-13,14:42:40,228
985,16725.0,169.4333,169.4600,169.3000,169.4900,169.3000,2024-02-13,14:42:45,206
986,10761.0,169.3504,169.2800,169.3920,169.4200,169.2800,2024-02-13,14:42:50,148
987,48243.0,169.3877,169.4300,169.3450,169.4300,169.3100,2024-02-13,14:42:55,234
988,37000.0,169.2865,169.3600,169.2100,169.3700,169.2100,2024-02-13,14:43:00,465
989,20447.0,169.2260,169.2200,169.1200,169.2700,169.1100,2024-02-13,14:43:05,290
990,25846.0,169.1241,169.1200,169.1300,169.1700,169.0300,2024-02-13,14:43:10,304
991,23896.0,169.1593,169.1360,169.1580,169.2000,169.1200,2024-02-13,14:43:15,333
992,22433.0,169.1039,169.1900,169.0753,169.2000,169.0150,2024-02-13,14:43:20,324
993,32999.0,169.1478,169.0700,169.2090,169.2150,169.0700,2024-02-13,14:43:25,399
994,31042.0,169.3270,169.2150,169.3700,169.4200,169.1600,2024-02-13,14:43:30,376
995,7875.0,169.3148,169.3700,169.2899,169.3700,169.2600,2024-02-13,14:43:35,135
996,13297.0,169.2033,169.2999,169.1400,169.2999,169.1300,2024-02-13,14:43:40,275
997,10356.0,169.1027,169.1400,169.0750,169.1500,169.0426,2024-02-13,14:43:45,167
998,27900.0,169.0920,169.0800,169.0819,169.1200,169.0700,2024-02-13,14:43:50,371
999,25404.0,169.1280,169.0700,169.2500,169.2500,169.0600,2024-02-13,14:43:55,341
1000,15426.0,169.2517,169.2500,169.2505,169.2900,169.2100,2024-02-13,14:44:00,262
1001,11822.0,169.2899,169.2600,169.3100,169.3300,169.2600,2024-02-13,14:44:05,177
1002,18439.0,169.3390,169.3218,169.3500,169.3700,169.3000,2024-02-13,14:44:10,221
1003,15912.0,169.3669,169.3550,169.4280,169.4280,169.3200,2024-02-13,14:44:15,208
1004,17537.0,169.3353,169.4200,169.2700,169.4300,169.2200,2024-02-13,14:44:20,213
1005,27566.0,169.2572,169.2600,169.2624,169.2900,169.2300,2024-02-13,14:44:25,309
1006,19787.0,169.2532,169.2500,169.2600,169.3000,169.2100,2024-02-13,14:44:30,263
1007,7333.0,169.1992,169.2500,169.2500,169.2550,169.1600,2024-02-13,14:44:35,144
1008,7855.0,169.2268,169.2200,169.2200,169.2400,169.2000,2024-02-13,14:44:40,122
1009,11101.0,169.2045,169.2200,169.1400,169.2300,169.1400,2024-02-13,14:44:45,164
1010,20892.0,169.1192,169.1200,169.0700,169.1600,169.0700,2024-02-13,14:44:50,220
1011,41514.0,169.0635,169.0600,169.1200,169.1300,169.0200,2024-02-13,14:44:55,382
1012,41664.0,169.1682,169.1400,169.2300,169.2300,169.1000,2024-02-13,14:45:00,486
1013,14665.0,169.2038,169.2000,169.1900,169.2300,169.1600,2024-02-13,14:45:05,227
1014,20563.0,169.2832,169.1900,169.3300,169.3300,169.1900,2024-02-13,14:45:10,303
1015,20794.0,169.3821,169.3200,169.4500,169.4500,169.3200,2024-02-13,14:45:15,260
1016,11348.0,169.4229,169.4350,169.3801,169.4500,169.3801,2024-02-13,14:45:20,163
1017,17449.0,169.2849,169.3999,169.3100,169.3999,169.2100,2024-02-13,14:45:25,240
1018,10885.0,169.2435,169.3050,169.2700,169.3050,169.2000,2024-02-13,14:45:30,198
1019,13445.0,169.2638,169.2900,169.2999,169.3000,169.2300,2024-02-13,14:45:35,171
1020,13286.0,169.2778,169.2800,169.2800,169.3100,169.2300,2024-02-13,14:45:40,150
1021,6226.0,169.2172,169.2700,169.2100,169.2700,169.1700,2024-02-13,14:45:45,145
1022,7809.0,169.1566,169.2100,169.1700,169.2100,169.1000,2024-02-13,14:45:50,130
1023,2057.0,169.1737,169.1750,169.1811,169.1811,169.1600,2024-02-13,14:45:55,54
1024,16066.0,169.1749,169.1700,169.1887,169.1900,169.1480,2024-02-13,14:46:00,216
1025,18493.0,169.2055,169.1900,169.1300,169.2300,169.1300,2024-02-13,14:46:05,278
1026,17078.0,169.1019,169.1000,169.1000,169.1550,169.0300,2024-02-13,14:46:10,233
1027,5645.0,169.1082,169.0800,169.1350,169.1400,169.0550,2024-02-13,14:46:15,86
1028,12895.0,169.1576,169.1300,169.1500,169.1700,169.1300,2024-02-13,14:46:20,156
1029,7144.0,169.1500,169.1500,169.1100,169.1800,169.1000,2024-02-13,14:46:25,125
1030,5703.0,169.0862,169.0900,169.0400,169.1200,169.0300,2024-02-13,14:46:30,106
1031,10380.0,169.0697,169.0400,169.0800,169.0800,169.0350,2024-02-13,14:46:35,163
1032,8755.0,169.0617,169.0700,169.0800,169.0800,169.0372,2024-02-13,14:46:40,157
1033,9685.0,169.1614,169.1000,169.1800,169.1900,169.1000,2024-02-13,14:46:45,130
1034,14194.0,169.2060,169.1900,169.2900,169.2900,169.1500,2024-02-13,14:46:50,224
1035,8589.0,169.3162,169.3000,169.3150,169.3400,169.2780,2024-02-13,14:46:55,128
1036,22679.0,169.3265,169.3000,169.3585,169.3899,169.3000,2024-02-13,14:47:00,303
1037,9984.0,169.3798,169.3600,169.3500,169.4000,169.3500,2024-02-13,14:47:05,144
1038,12979.0,169.3966,169.3301,169.4100,169.4300,169.3301,2024-02-13,14:47:10,156
1039,34028.0,169.4293,169.4100,169.3900,169.4700,169.3800,2024-02-13,14:47:15,235
1040,10639.0,169.4259,169.4501,169.4600,169.4652,169.3500,2024-02-13,14:47:20,152
1041,19535.0,169.4597,169.4700,169.4700,169.4800,169.4300,2024-02-13,14:47:25,238
1042,15948.0,169.5021,169.4700,169.5100,169.5200,169.4501,2024-02-13,14:47:30,194
1043,25505.0,169.4936,169.5100,169.4600,169.5400,169.4150,2024-02-13,14:47:35,256
1044,10304.0,169.4051,169.4300,169.3750,169.4500,169.3600,2024-02-13,14:47:40,118
1045,22165.0,169.2499,169.3635,169.2117,169.3635,169.1600,2024-02-13,14:47:45,304
1046,10504.0,169.2506,169.2290,169.2150,169.2900,169.2100,2024-02-13,14:47:50,134
1047,16413.0,169.2267,169.2150,169.2000,169.2700,169.1900,2024-02-13,14:47:55,168
1048,8570.0,169.2030,169.1950,169.2499,169.2500,169.1510,2024-02-13,14:48:00,153
1049,19567.0,169.2420,169.2500,169.2500,169.2500,169.2100,2024-02-13,14:48:05,273
1050,14852.0,169.2975,169.2500,169.2600,169.3500,169.2500,2024-02-13,14:48:10,206
1051,9089.0,169.2738,169.2400,169.2550,169.2900,169.2400,2024-02-13,14:48:15,145
1052,21092.0,169.2878,169.2500,169.2801,169.3000,169.2301,2024-02-13,14:48:20,159
1053,8936.0,169.3042,169.3000,169.3101,169.3200,169.2800,2024-02-13,14:48:25,132
1054,11843.0,169.3899,169.3200,169.4000,169.4300,169.3101,2024-02-13,14:48:30,132
1055,9478.0,169.3472,169.3656,169.3600,169.3656,169.3150,2024-02-13,14:48:35,112
1056,3891.0,169.3120,169.3500,169.2816,169.3500,169.2816,2024-02-13,14:48:40,80
1057,10895.0,169.2300,169.2800,169.2000,169.2900,169.2000,2024-02-13,14:48:45,154
1058,9106.0,169.2135,169.2150,169.1950,169.2500,169.1600,2024-02-13,14:48:50,132
1059,17336.0,169.2586,169.2000,169.3000,169.3200,169.2000,2024-02-13,14:48:55,221
1060,10287.0,169.3725,169.3300,169.3947,169.4000,169.3300,2024-02-13,14:49:00,147
1061,12586.0,169.4120,169.3901,169.4000,169.4300,169.3900,2024-02-13,14:49:05,178
1062,14072.0,169.3601,169.4000,169.3500,169.4000,169.3250,2024-02-13,14:49:10,172
1063,23107.0,169.3704,169.3700,169.4000,169.4100,169.3400,2024-02-13,14:49:15,265
1064,44398.0,169.4468,169.3900,169.4401,169.5200,169.3900,2024-02-13,14:49:20,320
1065,11757.0,169.4512,169.4500,169.4700,169.4831,169.4280,2024-02-13,14:49:25,133
1066,18734.0,169.4976,169.4650,169.5300,169.5450,169.4600,2024-02-13,14:49:30,226
1067,28643.0,169.5391,169.5350,169.5700,169.5872,169.4800,2024-02-13,14:49:35,232
1068,15072.0,169.5442,169.5500,169.5700,169.5700,169.5100,2024-02-13,14:49:40,227
1069,17393.0,169.5544,169.5700,169.5113,169.5900,169.5113,2024-02-13,14:49:45,203
1070,11952.0,169.4127,169.5100,169.4100,169.5100,169.3580,2024-02-13,14:49:50,182
1071,20482.0,169.3609,169.3950,169.3900,169.4220,169.3100,2024-02-13,14:49:55,224
1072,13208.0,169.3254,169.3900,169.2550,169.3900,169.2400,2024-02-13,14:50:00,217
1073,16433.0,169.2374,169.2400,169.2500,169.2850,169.1900,2024-02-13,14:50:05,179
1074,20096.0,169.2156,169.2500,169.1900,169.2600,169.1500,2024-02-13,14:50:10,188
1075,10728.0,169.1609,169.1950,169.1500,169.1950,169.1400,2024-02-13,14:50:15,153
1076,24025.0,169.1693,169.1500,169.2300,169.2300,169.1300,2024-02-13,14:50:20,244
1077,13397.0,169.2466,169.2400,169.2411,169.3300,169.1900,2024-02-13,14:50:25,147
1078,5600.0,169.2809,169.2450,169.3000,169.3000,169.2450,2024-02-13,14:50:30,105
1079,10671.0,169.3051,169.2800,169.3200,169.3300,169.2500,2024-02-13,14:50:35,162
1080,17465.0,169.3922,169.3100,169.4201,169.4400,169.3100,2024-02-13,14:50:40,211
1081,17742.0,169.4779,169.4300,169.4955,169.5500,169.4300,2024-02-13,14:50:45,212
1082,17796.0,169.5193,169.4980,169.5000,169.5500,169.4900,2024-02-13,14:50:50,231
1083,10301.0,169.5433,169.4950,169.5300,169.6000,169.4950,2024-02-13,14:50:55,138
1084,10171.0,169.5389,169.5400,169.5600,169.5600,169.5050,2024-02-13,14:51:00,135
1085,14889.0,169.5936,169.5500,169.6800,169.6800,169.5500,2024-02-13,14:51:05,195
1086,29450.0,169.7012,169.6800,169.7240,169.7300,169.6700,2024-02-13,14:51:10,332
1087,21776.0,169.7118,169.7126,169.7200,169.7400,169.6800,2024-02-13,14:51:15,185
1088,26268.0,169.7081,169.7250,169.6430,169.7700,169.6201,2024-02-13,14:51:20,264
1089,10235.0,169.6578,169.6448,169.6715,169.6715,169.6200,2024-02-13,14:51:25,170
1090,13987.0,169.6124,169.6750,169.6170,169.6750,169.5600,2024-02-13,14:51:30,155
1091,23621.0,169.5244,169.6100,169.5150,169.6100,169.5000,2024-02-13,14:51:35,255
1092,16535.0,169.4756,169.5299,169.4644,169.5300,169.4300,2024-02-13,14:51:40,209
1093,13151.0,169.4865,169.4750,169.4500,169.5300,169.4400,2024-02-13,14:51:45,150
1094,14207.0,169.4656,169.4560,169.4600,169.4900,169.4300,2024-02-13,14:51:50,204
1095,9122.0,169.3984,169.4600,169.4216,169.4617,169.3450,2024-02-13,14:51:55,136
1096,16271.0,169.4413,169.4200,169.5500,169.5600,169.3535,2024-02-13,14:52:00,184
1097,19342.0,169.5550,169.5600,169.5900,169.6000,169.5500,2024-02-13,14:52:05,178
1098,13489.0,169.5196,169.5800,169.4300,169.5800,169.4300,2024-02-13,14:52:10,221
1099,9711.0,169.4362,169.4150,169.4550,169.4599,169.4000,2024-02-13,14:52:15,155
1100,6792.0,169.4880,169.4560,169.5600,169.5700,169.4560,2024-02-13,14:52:20,86
1101,8715.0,169.5664,169.5400,169.5600,169.5800,169.5400,2024-02-13,14:52:25,124
1102,5412.0,169.5926,169.5900,169.6260,169.6300,169.5700,2024-02-13,14:52:30,95
1103,9702.0,169.6156,169.6200,169.6260,169.6300,169.5900,2024-02-13,14:52:35,107
1104,7507.0,169.6327,169.6292,169.6600,169.6600,169.6000,2024-02-13,14:52:40,97
1105,11852.0,169.6563,169.6600,169.6760,169.6760,169.6500,2024-02-13,14:52:45,128
1106,9996.0,169.6276,169.6637,169.6600,169.6700,169.5600,2024-02-13,14:52:50,161
1107,21971.0,169.6932,169.6550,169.6920,169.7300,169.6325,2024-02-13,14:52:55,185
1108,14198.0,169.6904,169.6960,169.7042,169.7300,169.6700,2024-02-13,14:53:00,166
1109,14654.0,169.7413,169.7100,169.7650,169.7800,169.7000,2024-02-13,14:53:05,152
1110,10048.0,169.7281,169.7700,169.7000,169.7700,169.6700,2024-02-13,14:53:10,168
1111,9064.0,169.7405,169.7105,169.7600,169.7750,169.7105,2024-02-13,14:53:15,148
1112,11922.0,169.7746,169.7537,169.7786,169.7900,169.7537,2024-02-13,14:53:20,142
1113,42842.0,169.8333,169.7898,169.8652,169.8700,169.7850,2024-02-13,14:53:25,360
1114,25734.0,169.8673,169.8699,169.8950,169.9000,169.8500,2024-02-13,14:53:30,277
1115,24920.0,169.8986,169.8999,169.9300,169.9300,169.8800,2024-02-13,14:53:35,215
1116,34065.0,169.9106,169.9400,169.9319,169.9500,169.8900,2024-02-13,14:53:40,343
1117,16795.0,169.9153,169.9200,169.9150,169.9300,169.9100,2024-02-13,14:53:45,168
1118,23411.0,169.8979,169.9100,169.9000,169.9200,169.8700,2024-02-13,14:53:50,264
1119,16511.0,169.8459,169.9102,169.8300,169.9200,169.7800,2024-02-13,14:53:55,311
1120,27023.0,169.9274,169.8360,169.9800,169.9800,169.8360,2024-02-13,14:54:00,266
1121,70233.0,170.0166,169.9400,170.0700,170.0700,169.9400,2024-02-13,14:54:05,735
1122,26684.0,170.1204,170.0800,170.1350,170.1599,170.0660,2024-02-13,14:54:10,281
1123,23920.0,170.1352,170.1201,170.1680,170.1767,170.1200,2024-02-13,14:54:15,207
1124,50871.0,170.1497,170.1600,170.1954,170.1954,170.1200,2024-02-13,14:54:20,264
1125,70672.0,170.2598,170.1900,170.2800,170.3260,170.1801,2024-02-13,14:54:25,524
1126,28842.0,170.3154,170.2850,170.3384,170.3702,170.2700,2024-02-13,14:54:30,307
1127,19613.0,170.3148,170.3420,170.2901,170.3773,170.2900,2024-02-13,14:54:35,212
1128,27002.0,170.2593,170.3020,170.1750,170.3400,170.1500,2024-02-13,14:54:40,327
1129,34346.0,170.2446,170.1900,170.2300,170.2700,170.1900,2024-02-13,14:54:45,262
1130,10600.0,170.2326,170.2600,170.2300,170.2700,170.1900,2024-02-13,14:54:50,170
1131,16426.0,170.2083,170.2272,170.1500,170.2400,170.1500,2024-02-13,14:54:55,222
1132,28089.0,170.1191,170.1400,170.0400,170.2100,170.0050,2024-02-13,14:55:00,310
1133,55140.0,170.0510,170.0400,170.0500,170.1000,170.0264,2024-02-13,14:55:05,367
1134,35486.0,170.0601,170.0474,170.0950,170.1300,170.0474,2024-02-13,14:55:10,401
1135,15263.0,170.0968,170.1000,170.0600,170.1800,170.0500,2024-02-13,14:55:15,214
1136,7787.0,170.0800,170.0601,170.0900,170.1000,170.0500,2024-02-13,14:55:20,116
1137,12351.0,170.0645,170.0940,170.0800,170.0940,170.0500,2024-02-13,14:55:25,140
1138,14986.0,170.0314,170.0800,169.9800,170.0800,169.9800,2024-02-13,14:55:30,259
1139,13566.0,169.9345,170.0000,169.8900,170.0000,169.8800,2024-02-13,14:55:35,168
1140,16296.0,169.8605,169.8900,169.8563,169.8900,169.8150,2024-02-13,14:55:40,156
1141,30411.0,169.8057,169.8590,169.8000,169.8590,169.7400,2024-02-13,14:55:45,321
1142,13770.0,169.8462,169.8200,169.8634,169.8634,169.8150,2024-02-13,14:55:50,159
1143,25849.0,169.8225,169.8600,169.7500,169.8700,169.7400,2024-02-13,14:55:55,199
1144,12515.0,169.7797,169.7550,169.7800,169.8400,169.7300,2024-02-13,14:56:00,180
1145,8815.0,169.7775,169.8000,169.8060,169.8199,169.7500,2024-02-13,14:56:05,157
1146,9778.0,169.7963,169.8000,169.7980,169.8200,169.7800,2024-02-13,14:56:10,117
1147,15104.0,169.7813,169.7914,169.7800,169.8100,169.7700,2024-02-13,14:56:15,147
1148,13575.0,169.7120,169.7800,169.7040,169.7800,169.6800,2024-02-13,14:56:20,154
1149,23499.0,169.7094,169.6901,169.7900,169.7900,169.6600,2024-02-13,14:56:25,318
1150,8959.0,169.7974,169.8000,169.7969,169.8390,169.7600,2024-02-13,14:56:30,77
1151,4517.0,169.7946,169.8065,169.7900,169.8065,169.7700,2024-02-13,14:56:35,82
1152,17330.0,169.8068,169.7701,169.8489,169.8600,169.7701,2024-02-13,14:56:40,153
1153,6900.0,169.8269,169.8617,169.7600,169.8750,169.7600,2024-02-13,14:56:45,94
1154,15650.0,169.7726,169.7600,169.7697,169.8000,169.7400,2024-02-13,14:56:50,233
1155,6034.0,169.7798,169.7400,169.7800,169.8267,169.7400,2024-02-13,14:56:55,105
1156,28181.0,169.8991,169.7901,170.0000,170.0000,169.7901,2024-02-13,14:57:00,323
1157,6926.0,169.9410,169.9850,169.9400,170.0000,169.9000,2024-02-13,14:57:05,104
1158,9896.0,169.9668,169.9550,169.9200,169.9850,169.9200,2024-02-13,14:57:10,150
1159,10496.0,169.9656,169.9101,169.9600,169.9900,169.9101,2024-02-13,14:57:15,125
1160,10871.0,169.9594,169.9500,169.9500,169.9900,169.9400,2024-02-13,14:57:20,147
1161,14522.0,169.9629,169.9569,169.9748,169.9800,169.9400,2024-02-13,14:57:25,145
1162,21410.0,169.9692,169.9750,169.9699,169.9800,169.9400,2024-02-13,14:57:30,175
1163,24972.0,170.0094,169.9650,170.0900,170.0900,169.9650,2024-02-13,14:57:35,253
1164,26231.0,170.0737,170.1017,170.0700,170.1100,170.0200,2024-02-13,14:57:40,246
1165,18235.0,170.0938,170.0800,170.1800,170.1800,170.0600,2024-02-13,14:57:45,210
1166,37098.0,170.2240,170.1900,170.2000,170.2599,170.1850,2024-02-13,14:57:50,333
1167,13095.0,170.2077,170.2097,170.2150,170.2300,170.1800,2024-02-13,14:57:55,145
1168,36743.0,170.1569,170.2100,170.1380,170.2300,170.0800,2024-02-13,14:58:00,247
1169,39164.0,170.1141,170.1599,170.1634,170.1650,170.0600,2024-02-13,14:58:05,408
1170,13871.0,170.1802,170.1600,170.1920,170.2100,170.1500,2024-02-13,14:58:10,132
1171,43486.0,170.2180,170.1950,170.1799,170.2500,170.1600,2024-02-13,14:58:15,518
1172,39455.0,170.2209,170.1700,170.2600,170.3200,170.1100,2024-02-13,14:58:20,492
1173,8297.0,170.2797,170.2750,170.3100,170.3100,170.2600,2024-02-13,14:58:25,86
1174,14091.0,170.3154,170.3100,170.3699,170.3699,170.3000,2024-02-13,14:58:30,160
1175,14853.0,170.3681,170.3600,170.3779,170.3850,170.3412,2024-02-13,14:58:35,146
1176,13484.0,170.3952,170.3750,170.3200,170.4200,170.3200,2024-02-13,14:58:40,170
1177,12700.0,170.2947,170.3301,170.3100,170.3301,170.2501,2024-02-13,14:58:45,132
1178,7254.0,170.2732,170.3100,170.2800,170.3100,170.2500,2024-02-13,14:58:50,112
1179,35479.0,170.3555,170.2799,170.4000,170.4200,170.2799,2024-02-13,14:58:55,482
1180,15799.0,170.4181,170.4200,170.3800,170.4500,170.3800,2024-02-13,14:59:00,186
1181,18407.0,170.3541,170.4000,170.3500,170.4200,170.2900,2024-02-13,14:59:05,294
1182,16866.0,170.3639,170.3500,170.3900,170.3900,170.3200,2024-02-13,14:59:10,193
1183,26083.0,170.3973,170.3800,170.3401,170.4599,170.3200,2024-02-13,14:59:15,214
1184,15181.0,170.4051,170.3600,170.4100,170.4450,170.3600,2024-02-13,14:59:20,212
1185,8943.0,170.4038,170.3919,170.3800,170.4300,170.3800,2024-02-13,14:59:25,183
1186,20420.0,170.4028,170.3750,170.4100,170.4400,170.3600,2024-02-13,14:59:30,278
1187,18691.0,170.4180,170.4100,170.4450,170.4450,170.4000,2024-02-13,14:59:35,238
1188,14322.0,170.4132,170.4435,170.4200,170.4500,170.4000,2024-02-13,14:59:40,161
1189,24459.0,170.4523,170.4280,170.4660,170.4800,170.4280,2024-02-13,14:59:45,216
1190,21973.0,170.4875,170.4674,170.5049,170.5100,170.4501,2024-02-13,14:59:50,275
1191,17989.0,170.4635,170.5050,170.4140,170.5150,170.4000,2024-02-13,14:59:55,261
1192,23031.0,170.4581,170.4100,170.5100,170.5100,170.4000,2024-02-13,15:00:00,345
